,Basal_KO_DM,Basal_WT_DM,LP_Cycling_KO_DM,LP_Cycling_WT_DM,LP_Others_KO_DM,LP_Others_WT_DM,LP_Others!_KO_DM,LP_Others!_WT_DM,Mature_Luminal_KO_DM,Mature_Luminal_WT_DM
Rfxap(+),-3.2250744884982323,-4.390033770771228,2.605117751523112,0.1609449348913495,7.866135494492512,-0.020464330057373015,2.105794435021682,-0.5756793604191317,-0.47572584694993814,-3.448854592952783
Rorc(+),-12.780759039047847,-14.189779470429901,-2.3389134817270594,0.35523394265184627,20.864881145709,27.741952914027973,4.947771024047922,2.806164786552293,-11.559430079442212,-21.571451323472193
Rsl1(+),0.9279403461843638,0.3138061491607232,-0.39914739531627225,-1.5083966726126636,1.6389701620730919,1.3254776031253497,-1.1498148977020695,-0.6995867478003046,-1.8508550407270528,-1.9959039923258972
Rslcan18(+),2.2403436853980927,-1.8154021935792277,1.7897668662429251,-1.1054538199341797,-1.50369130688671,5.947597997632389,-0.6781193004316849,-0.1592072145126691,-2.7939376137070675,-3.997098882998316
Runx2(+),-2.8906349240715477,1.6862921681814163,-2.5534101443634594,0.5505312991881797,-2.6143981673441545,17.86373410319572,-0.943540160572238,2.1187785686999527,-6.529824976087505,-10.235423875911371
Runx3(+),5.035235427197834,1.382188095869535,15.777519777635309,9.102422369665081,-6.295506892282376,-3.9139318360521678,23.23448410298463,20.96945737343645,-6.373070326608648,-13.739119997052164
Rxra(+),-0.44804451713834603,0.21297923991065126,-2.8354432535445313,-2.5119400294902587,3.0337694125843186,11.860553518084783,-1.6780516198170183,-1.7823051232875384,-5.858782236698761,-9.266885148018863
Rxrb(+),-0.36125345646277,0.4042968593806642,-2.0636158632369237,0.7022813266101834,5.636637465961013,2.8274928402907245,-0.8368001711697449,-0.28868187420998365,-2.827492092050192,-6.323195075486793
Rxrg(+),0.5921252711161548,2.2711034571866486,-2.8617653161748464,0.0500639505631585,0.8357231164410028,7.9463854952615955,-2.8401036461632425,2.1097263107183886,-4.295620407141378,-7.674841643391258
Satb2(+),-0.7558202496557489,-0.4728365450533223,-1.1155485149601863,-2.805967582664598,14.52986311828242,7.652742437907756,-1.275867860269833,-1.2122018162117596,-8.440272271080344,-15.905977204614787
Sin3a(+),-1.2069118502368767,-2.0037114762187813,0.8674078164595594,0.20844180954633654,3.40269753059086,3.554332978045283,0.038021347454173474,-1.0940709376238953,-1.4012057051864932,-4.227534892926482
Sirt6(+),-7.6748048256024815,-7.955878732800863,-4.919460377048211,-2.6779312210720767,-2.728418149101551,-4.258993906809323,-1.2740314361214313,-0.5574158249260889,17.29641467594926,15.03755605847149
Ski(+),6.6887626364806785,1.953674952446348,-0.7527639446426367,0.7817851960989063,-1.6140618002432443,-1.661682672673633,1.145647033554952,-0.6491620195897411,-1.5456704660250005,-3.1928119458517212
Smad1(+),6.604084342326547,3.18305074168926,7.2389276611316875,1.349118266022154,2.961155699803743,1.0780151018534025,0.2821083307205303,0.1365104065272412,-6.669453681429889,-13.669415474449575
Smad2(+),3.6471307258184122,-4.404030777049784,-3.9730367472800894,-2.3498177163279497,-8.46012977640029,-10.91758307765254,-2.124353027193876,-2.5620526217007624,1.840287261050716,27.325848275750758
Smad3(+),1.6374491152648138,4.216859915186017,-2.7004574915356176,-0.9723322423068962,-0.07850983476188728,2.4937253698142867,-2.9931851653571875,-0.868569983338088,-3.9124149850399803,-2.420061358198509
Smad4(+),2.469355400797911,0.5145812988307502,-3.0355524666672338,-1.1895034377926943,4.385028588074443,0.7206071387651427,-2.2625018489773403,-3.269416977984765,0.31342399336035526,-5.079824775541449
Snai1(+),1.114640770772044,0.7907357580762463,-1.8860074644171103,-1.0984938447194594,1.4881816911782573,2.6948384752901755,-0.8224124892802638,-0.17929415474995083,-1.5642887519163733,-3.7360863580307373
Sox10(+),-2.741418028733557,-7.1003024521277505,-1.6163690072086931,-2.333812799508196,25.441754596723772,29.756475495441997,2.339194897678468,1.0936284331496058,-20.467783190040414,-40.68483074247267
Sox11(+),2.178078844834585,2.119155093329593,0.7937507094179933,-0.6587595707275371,1.247001855721017,-0.10460193200175061,0.3021583632962011,-0.2301708411381486,-2.5015188255321337,-3.773589538242991
Sox13(+),-8.733750477752757,-8.685647058273549,-1.0880279844885348,-0.37899475539016975,6.648561114634744,2.5984033096332837,0.6417460996626806,-2.3741211970229696,13.08751145340367,-2.2384540885921647
Sox15(+),-5.0473240505894275,-5.43454516883842,-0.449184065898104,0.12413655201793236,6.004500203041653,12.850528643304079,-1.2468007518105069,0.1879648748175258,-4.663184662559321,-7.78422232075838
Sox18(+),2.22416981338921,4.270910889443219,-0.9553755784185038,0.3207196431233684,-2.6061186991429173,-0.7881741535939146,-1.0379672161998421,-1.385218846902371,0.58163699063883,-1.371571955692332
Sox4(+),-2.4848409469828843,-3.5616339791413827,-3.6885509367054343,-2.087579764554109,-2.85232171960603,0.9634397887252029,-2.53383848202886,-1.4831498045483031,18.601860498335363,-0.7982972781391268
Sox5(+),-0.940338855372076,0.9962694284955438,0.6896684123698711,3.5280055069710388,-0.4290406525505369,2.602138669406898,0.12418522671723013,0.3718024030293767,-2.2937429894073755,-2.4817206987128566
Sox9(+),0.3147196284417135,-1.4365090325138212,0.5376318734398334,1.17115276919008,0.08610952146580268,2.1806945844215857,0.765704181132268,-0.8515104551283629,-2.3351921290910744,-0.6514875805560469
Sp1(+),-10.818176444372375,-5.505667611150577,-3.603920639002425,-0.672121686666399,-9.311280208572093,-8.158720042229694,-3.1354893604000598,-2.320934596464739,7.930803695639811,37.955840553040865
Sp2(+),-1.2649210283231933,-1.0754610732839542,-1.3850289332440886,0.7859567731582434,2.52986187632866,3.280989658132768,0.3517551566967025,2.388258915200648,-2.610303208234989,-2.8217670556586256
Sp3(+),0.6450898894044357,-1.1892967740151539,8.889477402840521,2.0539607292946136,0.35455612204277703,-1.7286888229296553,0.9382155782073328,-0.869010554884558,-1.0708566564810158,-2.7195694388736733
Sp6(+),14.012087766313142,8.710416593479403,-1.0982349764165191,-1.5511461081022317,-8.81275038295222,-4.835238739053981,-1.6515130285676611,-1.4999848804837972,8.88373851596023,-9.341284063897733
Spdef(+),1.2401829747470905,0.3258199128196634,-1.6370172704369488,-0.5945846058458096,4.375922532705204,0.15392457934371748,-1.6997524404567286,-1.518259107208941,-1.0945096806466859,-3.7140757977439263
Spi1(+),6.430137399371783,15.08353884678124,2.652980628151882,6.705436492338298,-3.193833339597302,0.2136064658877547,-0.4353914801708488,-1.1374862868087472,-5.381072734757658,-15.56321788539712
Spib(+),9.33965607531702,-1.1960182137986342,8.417922684810852,-0.44186441730465825,17.66007140180744,0.4662607848691247,2.188683825449254,-1.3227732149832474,-12.0045385958913,-25.500194205994575
Srebf1(+),-9.1892068333851,-8.656909163558595,-3.038387938150065,0.840104958853213,5.011615125594002,29.482821845569227,-2.048555801667894,0.7484194056051509,-7.61207153876608,-13.156267826483491
Srebf2(+),-0.21545570646355836,-2.599035608206961,4.8420641914131135,1.1314881835782202,3.7167907068975805,2.109747505847609,0.6611333761590905,-0.1628318939090674,-0.3251626282383566,-6.954768862978333
Srf(+),6.494285215784283,15.370639567684897,-3.9106326834991085,-1.803755164136932,-0.1950160498938971,-3.3526194030109955,-2.1367105477270214,-2.7172589404682834,-4.240583079812439,-8.549956780365989
Stat1(+),9.964568355742337,-0.791269959030843,20.879671504967877,7.652346660165691,0.14817931078137409,-8.824990581487338,25.088925746138713,16.834286403750554,-7.939897973912141,-18.933141889462952
Stat2(+),0.017944871473546675,-2.0828537012638897,1.8573055731047656,-1.7165495003735434,13.073604466888641,0.3325815684295978,0.3261799543299382,-0.32950738139832647,-2.353447541538844,-11.914439415924965
Stat3(+),1.3463460102736262,-6.591498163730967,0.8327800767309118,-2.673808324883329,12.087317011495772,2.200609765874653,4.185895030598578,1.3790835554240446,-1.8183440390303764,-11.413441856389724
Stat5a(+),-3.2312852552574656,-6.014196776069292,-4.785541356647132,-3.491938626976852,-6.046857984586798,-11.641872085992118,-2.5000580825334553,-3.0613191630203027,67.15026968219325,1.6243883311489593
Stat6(+),-4.106980229002492,-8.072571355904635,0.877063528208381,-0.44190514406510956,2.306034128104727,8.250857263087674,-1.2308648614913116,1.2137105663950576,-3.1451675501849277,1.017441563071792
Taf6(+),-0.9628933985237373,-3.1181395961295806,-2.1990900183210447,-1.6454275093619297,-3.373823557914852,-3.6253455706849183,-2.1068394322534543,-2.041471699788312,13.413171700217479,5.5181251748996845
Tal1(+),13.80064811204271,-0.7553429228217402,1.6590017665230599,-0.8954991971694278,1.4349902395233167,-0.7893268829860298,-0.28521368612019843,-0.1938610220761731,-4.388068487657202,-10.103197922280133
Tal2(+),-4.369761468180023,-1.1877838387233621,-1.196201591133869,-1.4361452394363525,10.789252559739882,10.911577636370644,-0.5514989436343284,-0.5330841417076614,-7.710222892829589,-12.625795748351036
Tbp(+),1.430433485396761,1.9526469832220923,0.5722477051380749,-0.03630251707651886,12.245755967384609,3.08724048702163,-1.4678655398546872,-2.5431736979669184,-7.440265099883997,-14.456263570681118
Tbx1(+),-1.0019792492830444,0.03295892552100636,-1.0039950078076234,-0.513596780411717,2.6343870825459694,0.8121976711885552,1.1439700415515772,1.2673829613528125,-1.2886047104820864,-2.086208719335946
Tbx15(+),12.419835723413627,12.855857661375792,3.17556874707372,0.23164684307634403,2.6535744864935538,-1.3231743371080245,-0.6759071070791016,0.4530781587996007,-10.056048664180343,-19.858442071132867
Tbx20(+),9.844039556332781,9.794869714755736,-1.0936248883775013,0.34434556551938333,-4.838836631769519,-4.353175269203135,-0.4922162684672846,-0.6501957112533592,-1.3309784004865182,-5.683336693945334
Tbx21(+),-2.2047067624476804,-0.4894126498138825,4.391618696726514,7.575700642447402,2.164255059631846,1.9239478794789862,1.0287947632661245,-0.714241216405788,-2.8924574668551504,-4.894252489508284
Tbx5(+),24.945436644081433,35.846290453855225,-2.748025056937623,1.47777803893742,-14.93133836458512,-12.838672604787694,-1.3917735141759766,0.3999173195586672,-6.372977634937499,-13.713358191020136
Tcf12(+),-15.403564151503122,-15.104344289346628,0.27035885428748146,-1.0935076059021223,-7.628403013564254,-11.55678855905769,2.91604387893245,1.1621155447758666,13.00761484016896,48.40162209300327
Tcf3(+),-2.707866293570646,-1.7671399129424246,-1.297864654615398,-1.1418014273621062,2.222242953132821,7.5056220336852,-2.66559268596401,-2.499152807445035,-3.897137296575621,-1.6596912346982253
Tcf7l1(+),33.2120912826482,34.38195629818328,0.2884840662087814,-0.029504163023008224,-0.24851674062636891,-6.107477042143557,-1.8153381236578958,-1.4116098197101874,-17.820238983981756,-41.4506438580537
Tcf7l2(+),-18.586253438972296,-17.339895945026022,-1.4240407168676483,-1.764210126271789,28.120743254218567,40.55986766233016,4.661179084609334,3.584165738847925,-16.366160926570103,-29.109880047268597
Tead1(+),44.12676806961277,49.614709465691426,-4.944202232794588,-0.4766842842054195,-14.608324344801387,-15.532022563109846,-2.7636953009428504,-2.66239777315572,-13.072621106895268,-24.370989801825715
Tead3(+),4.750865166622262,2.823305867954048,-1.2424189565568957,-0.3258702595346242,-1.698176716008057,-0.07214836672302637,-0.29993054184367146,-1.2624403358116463,-0.12054815811073356,-3.6765297313460605
Tead4(+),3.5747878203413164,0.13599197148368572,2.958573634813812,1.5517413442515786,2.977712380473511,2.0034602624282987,-1.8811983605864369,-2.1246731707667887,-2.3366587874311207,-8.383179462982904
Tef(+),4.264582872695879,-1.101665243025875,-1.5108983869109007,-1.0142379374093144,0.7457700592797467,0.3544653489776098,-0.9174020707267141,-1.10934630678254,-1.3117243507498908,-1.56578716037462
Tfap2a(+),-5.495160893896259,-6.439846235157514,-0.46911931153927583,-1.3807177012009964,7.12734683371798,5.4287364727943,-2.167219843378508,-1.9410300205368738,2.104740657612824,-2.7852777084859874
Tfap2b(+),-15.112376538082456,-12.33435851100501,-7.121822412016096,-3.447554574964623,-15.514942407065329,-14.602426874673382,-3.3771250264243986,-2.6137166624035553,21.578095295293153,80.25554321198818
Tfap2c(+),15.945199838872602,16.74591589600436,4.886779534778061,1.8909423628013837,4.299472490099967,5.604283047592928,-1.6045832640428528,-1.7628015306826708,-17.183025097060444,-35.274249458666944
Tfap2d(+),5.822968877970852,3.5245684796119265,0.724649817286767,1.752830913104741,1.330425687924929,1.668565773683828,-2.109045811767817,-2.1643068499471134,-4.182500204988458,-8.789337599394408
Tfap4(+),-2.2163315326734265,-3.6020797723941613,-2.290874280974239,-1.5675259548714862,7.267335962564918,3.252458674117798,-1.7818806607038375,-2.2096984415183503,-2.042753157609857,-2.198883501150886
Tfdp1(+),7.842007976630839,-4.52485572560687,24.66001553150832,5.715750594417958,6.850984463565053,-4.705550322863763,-0.16403785133572565,-1.1911067684703995,-6.298117544385745,-15.36143118688628
Tfe3(+),-1.593131415883149,-0.5929478247034451,0.621148068869418,-1.0245959221134775,4.149618347819704,5.193608092488827,-1.2669277024715369,-1.083622945412218,-4.066583037077338,-5.093467593998275
Tfeb(+),3.757253768020799,7.418400353156892,10.343221793972695,13.365033261250097,-1.9926910070863098,-2.936706254527277,0.04941342386214434,0.6728551199299818,-5.497601583500131,-10.494765913456169
Thap1(+),0.9284836539035927,2.7221732067258566,-0.9547979967041081,0.5629197948568962,3.6272984697640203,-0.7601871738092959,-0.1951184581392608,-1.0688516885269626,-1.7473121352639216,-4.5990120241413806
Thra(+),-0.6097274135332279,0.5749798001508977,-0.3142918796942852,-0.37045402868243815,0.9312287892767337,3.7770144219192643,-1.593955244910168,-0.6581092981938604,-2.9954499662467122,-2.26924736686448
Thrb(+),2.3056941926468832,1.4645913723570567,-2.03004200428044,-0.43449080295270576,7.026205746572533,10.00689337172799,0.5112588173598565,2.7247616007322466,-8.001577884828366,-17.279843376701734
Trp53(+),0.061886085165158984,-2.54026555144817,-0.4734691921820471,-0.6908347290812054,-3.1119432272421914,-9.313208227294902,-1.6483853979061638,-0.4656484921560683,26.017549715925284,0.8436222995564283
Trp73(+),5.598288437662517,1.430984166890395,12.878759318588196,5.127565140520552,-2.940504986186239,-4.208260546338302,2.2973453423830534,1.1955454148077778,-2.772203362313862,-5.965532226298366
Twist1(+),-0.8327680604738169,0.3570718822262142,0.6624380062929595,-0.17027950346908957,-4.213883449192508,-4.6891677830625085,-0.267973779263181,1.2993963247095512,3.813877444277001,7.349459898374251
Ube2k(+),-7.22888951692161,-12.217571744461956,12.610386537010742,2.7348632957804204,-3.3571593351571645,-13.420988245018513,5.642380521930876,1.7448734590685098,8.060120075320176,22.01162044287718
Usf1(+),0.8739304961498273,-2.1959051061838792,-0.7463957136341255,-1.4117510945838438,3.886642340854913,3.29974377336248,-1.8637920631427638,-0.47059199029800874,-1.5959622853690676,-4.26228372381028
Usf2(+),-1.3424415495398774,-0.22112744499953882,-0.12913256747990154,-1.3007784835584608,3.5909400614998805,2.201846349511739,-1.274808325520346,3.673576873714859,-1.0763941593465443,-4.391582414188708
Vax2(+),-1.8209384536818993,-2.6888601650826156,-0.5856276097823095,0.012744806538849029,3.348660594672602,6.4172778818832645,-1.9162947619504227,0.02185267358714463,-2.442180225377472,-4.286614347858881
Vdr(+),10.615264516935706,6.968996651605575,-2.5552405385238104,-2.0945367871619465,6.319667103450301,5.086478069589977,-1.2595298524433234,-1.444699772539906,-10.212776954198862,-19.907889206477552
Vps4b(+),-0.562056493165564,-0.8452399731164256,-1.4208238055320563,-0.3738451366939236,4.004147531497044,5.272001779925434,-1.2627057057083364,-1.9733510588021972,-1.889894182556028,-6.085603969229217
Vsx1(+),4.301959996857432,-0.41823335754532615,-1.66543620335829,-1.3897614335713568,4.344290778708443,0.8111252188213279,-1.623111388969764,-1.6045762519268596,-1.665963235253194,-5.96106214915075
Xbp1(+),-1.939419227118832,-2.7407101656728523,2.616875163845976,1.622861183206995,5.365280599323692,1.5595511944107294,0.9262206740911568,-0.415570098313681,-2.2400512015025447,-4.048323823912902
Yy1(+),-6.4352226870901825,-6.627484761073767,2.9957413665799164,-1.3416229708932488,-2.592253200291861,-1.8493636920007985,-1.2033898686068434,-1.068659781815398,-0.7105423648328855,17.353941980250116
Zbtb11(+),0.48053929478840773,-3.0256628721003733,-1.552731573166477,-1.5377253977032723,6.386939781864658,6.663864892075575,-1.868590446001258,-1.2347479402902437,-1.0781127201715452,-9.479819286185963
Zbtb14(+),-0.11930072708881008,3.3022146641157017,-0.9234798681560349,-0.9513625988189689,4.742752090261883,8.550043686470397,-1.1703378254513435,-0.9834497696453067,-6.244395637202504,-12.344158821106376
Zbtb17(+),6.361481464260266,0.7075678201110218,1.0542187320558425,-1.3563767524961838,-0.08155594049189545,-0.8503839597470341,-1.0544116747260865,-0.737281210142771,-3.4293664166882634,-2.7301172733297303
Zbtb20(+),15.963846667111612,23.43340965442912,3.055272625738604,3.446938000880206,-3.419233744423634,-0.5470508753357862,6.384519655171076,4.220940029435279,-18.405818460926522,-25.244897557073955
Zbtb24(+),-1.243918374698553,-1.20916342911656,3.2745485574783584,-0.3421945414184126,-0.2035147554512204,1.2120509145172487,3.0496239269264978,-0.29908259795540826,-0.8584791421748653,-0.9593780078910944
Zbtb25(+),1.6320183124910583,2.6700044384388812,-2.780266089526546,-1.6388583815459958,-1.848894577330859,-1.5343355517738546,-1.7097565014901552,-2.271252980197956,-3.3961289390476455,5.363809547972795
Zbtb4(+),-0.4744376351589324,1.617325173860134,0.07168563901266961,1.2403705548401318,-0.4977307091589678,0.7867809401541294,0.5075623797134254,-1.2431470298726606,-1.0703579363812825,-0.8846266176924764
Zbtb41(+),1.0992129693251165,-0.49087701266172507,-0.19861670729894326,0.9517163179525548,1.5290561693956133,1.569572975279096,0.44036612647960005,-0.5603187025528776,-2.204291048284779,-2.7292674221587263
Zbtb5(+),-0.8787753244021286,-0.8526677631198947,-0.4717177560983477,-0.24132559793635158,1.4123774938404396,-0.6211417271007701,-0.27994731709172843,-0.21092214877716356,1.5938949801863451,0.10206199710810991
Zbtb7a(+),2.5193098194169377,-1.6202784147049727,-1.2977005799723527,-0.9272435285238563,4.998031167532054,5.987091083576934,-2.520356083297213e-05,-0.7548261817641008,-3.74918634328472,-9.579666680128925
Zeb1(+),-1.4171295970227757,0.02562683808980566,9.296444132487771,8.467009425736364,0.8933200939347117,5.2576845825629706,10.014222470581487,9.840732926059623,-6.9762703363418055,-14.515281566370685
Zfhx2(+),-1.6217834993657216,-2.1547339252540345,-1.1714414905689168,0.08733836765855267,0.1794414510530822,2.370371363598484,-0.3463844225343809,0.1717813378105692,3.898918895189781,-1.431294179026479
Zfp101(+),2.074780183879104,-0.6762166045176176,3.566396327727656,1.5563077151065527,9.153742675438352,20.03177937971753,0.37667924842468525,1.4457877933959355,-15.583653581150763,-28.065496015805266
Zfp12(+),-0.1759004368387192,-0.6025820399251725,2.3521907179237167,2.751143340137566,1.1377982747358208,4.251213465055906,-0.7118650465145203,-0.5781087727963384,-3.4576685770327074,-4.742869186268004
Zfp128(+),4.538751114807691,3.7110962096362523,-2.337096701973826,-2.0762400554618083,2.1201813855118337,2.182644539961045,-1.3620097485214666,-0.5696019510344456,-4.302326824728799,-6.998999764677268
Zfp13(+),4.62516192241079,3.713026454225046,-0.7878559341332846,-0.9320507464717266,2.404651737329573,-2.5943416047218717,-1.6892791828356177,0.21293076163372285,-3.104558450101881,-4.0026962427016
Zfp143(+),1.0414414223343358,-0.4950032844027746,0.8361788776438085,-0.7664450443068378,-0.60926616298035,2.0428888877658875,-0.03309632914532068,-0.669874213700292,-1.122910840691547,-1.4515092434994035
Zfp148(+),-9.848625548799637,-10.677469842519086,6.108068086431884,2.3927321310473575,-5.039858040276669,-14.334914958548115,5.923986376971337,2.630641788359735,6.805134251811966,32.141275911446364
Zfp174(+),11.667108568910265,4.931688339120104,-1.8442804053288901,-0.4621163813703772,-1.709301587323533,-3.4347289381402044,-1.2599438546026058,-0.6877546848438898,-1.9155579429912977,-6.205408122192431
Zfp2(+),-0.04524388847695443,-0.6121238849551972,-0.19926720330407754,2.8253177332693773,0.7366674103217784,1.936697952899898,-0.5686647217589695,-0.4284465061701407,-1.2299032920887287,-2.000292100331619
Zfp202(+),-1.8038639210986835,0.8306826937473868,-2.136932097453106,-0.5996690345862631,1.9925544020385513,3.9725531818781055,-0.9256972956998423,-0.9550990031266559,-1.806875777356976,-2.6973197891852263
Zfp217(+),-1.8976397707595538,-2.5478660022236115,-2.294644802489262,-0.9939414581654317,3.9727815881039423,10.098694509544309,-0.7487276820194745,0.054221913890073296,-4.9987306569273136,-6.586197548697163
Zfp28(+),-0.9881462453572902,0.04579018648468555,0.5317610887190067,2.5727582983145507,1.071747560670503,-0.9083422862102799,-0.39238423095236813,-0.2956349043569564,-0.23861439941900284,0.04840018565230368
Zfp281(+),1.244082305641102,4.61469995638709,0.8729752879004363,0.13548400180639483,-1.868472593444347,0.6803653132456565,-1.2927916487481377,0.45050191204479906,-1.5333876795035009,-3.1533456536547466
Zfp287(+),-0.9480302230580496,0.32788858945276295,-0.15185864297273904,-0.3953571498888667,2.1276759354756485,-0.23095254886712765,0.02088844133312638,-0.7767842764572745,1.0235638491363497,-1.8380390254867887
Zfp30(+),-0.41968189409817985,0.5194206299622599,-1.711220473044253,-0.37957519979864845,2.4959604455220594,0.8367555823106598,-0.9446216241181267,0.39517154012497496,-0.9511452418558691,-1.9018054304350305
Zfp329(+),-2.008966381342401,-2.9316706396363172,-0.8359257769442086,-0.9717184048811833,2.556826819267895,0.015351788768042175,-1.1708678332600335,-2.186202372148388,3.856049723335239,0.6858314684641821
Zfp341(+),2.020354262119365,0.8258079480169594,0.44913464011673493,-0.5069028192093888,2.784032813150958,0.33911092970469237,-1.6712321187449832,-1.068566953252915,-1.8774319613906503,-4.088490245740462
Zfp354a(+),-0.4962567778295099,-0.48151526199473943,-0.2663976976378561,-0.13628796446195446,-0.6589132398681351,2.356285132645981,-0.15809921168274033,-0.11911783536106679,-0.34189032292916616,-0.555889978731487
Zfp354c(+),-0.7620759954725638,-2.2260699854269657,-1.8845498732121106,0.06759498746966283,4.4954278976054605,5.462800084419727,-0.07253992856203986,-1.07168072434755,-2.551989296078493,-5.4545551471652285
Zfp358(+),0.6027584468026156,-0.7576063829987476,0.9206884658356869,-0.5389363039114016,-0.7661081625304843,0.4956305844635687,-0.296774014208603,0.10534396260742437,1.2056707579489654,-0.6837255521763395
Zfp384(+),4.976043784422355,8.56437760055844,5.274414247961381,2.9795321124146974,-2.7099627317660775,0.11077541740942533,-0.25658682110036246,-1.0455098604327329,-5.357510625100085,-9.17940502131189
Zfp398(+),-0.2780144256754147,-0.6677797130258154,-0.737472190233291,-0.056479433987386495,2.425064147206367,5.398706429866118,-1.8210639443907293,0.7140763312914329,-2.765115749088018,-5.252161163126245
Zfp41(+),2.8659869000781772,-0.9530279316981188,-3.09749755663463,-1.2431247759832689,5.124556069897617,1.6195128960624485,-1.3613875104544102,-1.527359944575068,0.43731453663169656,-6.757476242858765
Zfp445(+),0.5916532269283912,0.8241078425191815,-0.9999985299241233,-0.9464199540198801,1.2148012905551053,1.865856169687514,0.8462724128916017,-0.28157410068057714,-1.7720036375850305,-2.9506252698628432
Zfp449(+),1.7611705829174629,11.46172612460466,-0.6104878123981848,0.5147276201318217,-3.2291220770540567,-0.7918695506799189,0.2081634187395003,0.23063736187741965,-2.1956285797183086,-5.781566781219981
Zfp457(+),3.670798077179377,0.9473616285707417,-1.9559893658047938,0.3817207716039123,2.1336008993149322,1.7592874314472433,-2.1408994489059068,-1.8554697047584818,-0.35391738433116543,-6.2596723319739365
Zfp472(+),-1.359808114639558,-3.215393395304469,0.7465147564573,0.9810294604373503,-1.1106732897711877,4.284448459343173,-0.33072274671347507,-0.4114260055995196,-2.0787578820311188,1.4600373441850112
Zfp513(+),4.993357246156565,-0.2794324195094264,-2.9736556526452973,-0.6787018837949387,2.2574116952155805,5.011418644545693,-1.9226243168689858,-1.790063991076652,-4.0190386845688915,-6.931387095565342
Zfp536(+),7.83166708516073,-2.043223675676369,-0.5774802420363113,-0.9223657614964392,8.488988203780282,6.57235779685409,0.29673150691384814,-1.7326824111907198,-7.776509956332035,-16.46738561685231
Zfp558(+),-0.961646586216098,-1.3651155683676874,-0.8962154180974211,-0.5557591337611012,2.612224895927994,1.8306606617425063,0.4874018587259073,-0.48573824568662355,-1.394429488279168,-1.3084682222095076
Zfp560(+),-0.23047468640708457,-1.4607037884739411,-0.5470459184746129,-0.1168908119728287,0.8633929088303653,3.7589654404582893,-0.7445138484848717,-0.7967914930807215,-2.121536226924379,-1.475376654925668
Zfp574(+),2.0044222294689504,0.10035142286689326,1.637205148041196,-0.7690186154633365,0.2702640530494324,-0.7864913184583613,-0.8921121278319639,-0.6721234433049038,-1.915490326202889,-0.2412950130312227
Zfp580(+),6.390243067106037,-7.9011953122334635,-2.09705545939984,-3.2369919408420604,12.056684678104494,15.63998810972001,-0.15417515777838528,0.9932966259329178,-9.990637009107287,-21.831888467956798
Zfp592(+),3.323674658221208,1.4079330538355568,-1.429070844166551,-0.14411915921127302,2.4346055322901394,1.9867365438256652,-0.7067148132987312,-0.9317270683578693,-1.222380966884182,-7.2194391927852495
Zfp595(+),25.833717692592508,4.690492203686972,-3.8517892348790426,-3.116136044392142,-6.063134883775612,-7.702810657375011,-1.9142278237760717,-2.2797064402423155,0.4140674366047305,-7.018115589933505
Zfp60(+),10.053434641931524,1.1646221472647358,-1.6972267021582135,-0.636590707729337,0.9612092273837254,-2.020706277506431,-1.4132612420718127,-1.2608561809906633,-0.3089583370027056,-6.911645037759966
Zfp605(+),4.7452343733202245,0.5239891672374059,-2.215752375689003,-0.6990888818952508,2.2587819865923358,0.7911634339471758,-1.811783824990025,-1.3917232527291317,-1.01229237150486,-5.210365780648221
Zfp617(+),-0.8044377965694219,0.4096234022472814,-1.4314099559609679,-1.2897966756965504,1.0492734311994218,5.886969655737787,-1.087438837284319,-0.25572053123371224,-2.279592143067643,-4.346386320230667
Zfp629(+),-9.366140088177552,-4.961377762234805,-0.6417341171843923,1.0897485707630938,1.686486553509668,4.401764233828527,-1.8647250596681118,0.33570845802187715,2.3752673639642103,5.103557128283543
Zfp639(+),-3.6127035123219886,-1.7882319597496734,5.998798435770198,1.4383163683574054,-1.3248611337915186,9.382679068799415,1.1075563787935527,1.1739919008960191,-4.400971305806685,-5.531650549562379
Zfp64(+),-2.194753186077701,-2.032482362953702,-1.1777118556628818,-0.6024418123402486,-1.6903789016201447,8.248748806883802,0.881347031922518,1.1072381687487158,-1.2942461931823201,-2.458833912106797
Zfp644(+),2.1572457618074363,-0.7137531552113736,4.394498607596249,1.049742926562549,9.3984639892918,-2.486189418714277,5.152763420477837,1.2934304874256466,-1.8850640790653421,-12.551549646768548
Zfp647(+),7.567166525986401,4.034698886179388,-1.0714168302471927,2.7601562962312354,-2.3543625074070857,-2.2769282306982475,-1.02496675583069,-0.5734467414716127,-1.2706997034773797,-4.221575233277892
Zfp667(+),6.283965775070689,5.017808850365857,-7.463352934347105,-3.9081893603537874,-3.0980820223968584,-0.1775684554616851,-4.444624333653062,-2.106059284060337,24.698106402056414,-15.641816460509778
Zfp697(+),4.397197026862518,8.826031874095936,-2.1459209534807213,-0.9237090858253342,-1.6634770814366855,-1.2562378756353008,-1.7282532367996093,-0.9185362392861743,-2.470956652012263,-4.734271658137547
Zfp738(+),3.611477358930299,2.121893041492478,-1.331504881081542,-1.4339525868462841,1.1291272777200991,-1.343062287175969,0.9387798371191102,-0.5246478282185354,-0.6273753122093756,-3.583110901002106
Zfp74(+),-2.4870602846290777,-2.0494406865469723,-1.9224495985644892,2.8820013492045313,1.8025263887757919,5.214778034172599,-0.8837148839299528,3.0119856905126863,-0.7736095062573093,-3.5100175723199323
