,Basal,LP_Cycling,LP_Others,LP_Others!,Mature_Luminal
Prdm5(+),56.54027417108066,-4.451128338013689,-15.280752635684749,-4.255103607139179,-24.809708138948128
Prrx2(+),-2.431624098561002,6.106267969689258,14.061475935050241,-0.8408927257616766,-17.546864832821967
Pura(+),-0.03410448165348894,-0.7469332515399886,1.3418582440655862,-2.5426033676080686,-0.23502230990433554
Rara(+),-1.0615400939350619,0.5163317180040569,-0.8086379790329822,1.0471825387530467,1.432470549871599
Rarb(+),11.93980542894191,1.503798701647977,2.1181973818301545,-0.776031710066473,-15.987149258010403
Rarg(+),26.718947523883525,-2.8222364929340915,-8.271988494342311,-1.6685539865117927,-14.493709390222461
Rel(+),3.239921732748063,4.3053788457643964,2.332512643733726,2.8669667787151805,-9.722800780078536
Rela(+),-6.989283562010697,-0.3402583633949722,15.48270685822884,1.8337718716278255,-11.426794988981067
Relb(+),15.294521318933901,2.8753016479322304,7.869972388912578,-0.5799381397248826,-29.096218128131497
Rfx1(+),8.737248442766875,2.5450397784944983,-3.7473204872682677,-2.166132881274194,-5.260852019439288
Rfx2(+),21.759815354249223,-1.8818854495504227,-4.580145713290437,-1.5480602105906807,-15.16543853895635
Rfx3(+),-0.959604637566241,1.5370305099901176,7.535514656826155,0.8139567968610637,-9.215879399531481
Rfx4(+),2.275562268401626,1.6454748507836174,1.9833681991873588,0.0231971351734516,-5.715150730976686
Rfx5(+),17.803876894121633,-3.186331654960426,-4.916272463011223,-2.762531042877135,-9.65478656913599
Rfxank(+),2.3504687264851283,-2.9337972347882113,6.008797315491,-2.490542320516022,-7.234543083889447
Rfxap(+),-6.1621239685566565,1.5844610695840378,6.3164660847322995,1.050552141323553,-2.310317592994168
Rorc(+),-21.465992962726723,-2.296195778793781,46.689429064336665,5.567000081948699,-26.773455485592116
Rsl1(+),0.9258892118862699,-1.1715353248402804,2.452260143909385,-1.379960937003602,-2.791025236839227
Rslcan18(+),0.3898500559828271,1.1748273177135586,3.7769881665973157,-0.6113736554491441,-5.377920500098142
Runx2(+),-0.5096140534485593,-0.7244471954390876,12.964687613753794,0.9955056767301436,-15.139500393414432
Runx3(+),4.626844160601121,17.860080960532347,-8.759428929688589,33.15560736568756,-15.03489844692625
Rxra(+),-0.06398564782000284,-3.4074482970971793,12.63727350177205,-2.3112189458876236,-12.392415299107137
Rxrb(+),-0.07397080585803066,-1.820479347524951,6.998530139813452,-0.9475686287027411,-7.005652012474145
Rxrg(+),2.3382423167235515,-2.113644386994057,7.473955255029051,-0.8405470240697354,-10.084717936920521
Satb2(+),-1.2745159618531052,-3.303054286952511,18.742931994174143,-2.094519736974215,-18.47420160705675
Sin3a(+),-2.5426541175577952,0.6345292706461515,5.771544531726811,-0.7206952966819258,-4.311879256908413
Sirt6(+),-12.035647195581799,-5.527242601114057,-5.817577477284609,-1.2932402039274031,24.58353813044382
Ski(+),6.551093378560473,-0.6754265069752814,-2.7989662389381436,0.39786770353993883,-3.3294865008555465
Smad1(+),7.243005329443182,6.199500609308997,3.188466158526397,-0.034199117701898075,-15.184540084169596
Smad2(+),-0.21331308071964175,-3.8640452726036973,-16.399645612198892,-2.9808294053046875,24.064800263221674
Smad3(+),4.620670323279467,-2.4841037099324272,2.113486052293115,-2.7881349339597725,-5.07314297359414
Smad4(+),2.1155983481752356,-3.876996581251454,4.126754921805275,-4.0070221114005244,-3.636046546964507
Snai1(+),1.4520317672562424,-2.2624420045026694,3.494278628369647,-0.7809776107873397,-4.239282576355366
Sox10(+),-7.996151034697631,-3.7759167242465987,56.2585984400973,2.154578753753503,-53.937020048048666
Sox11(+),3.212529999890186,0.15158601053447499,0.8945857006645227,0.016085737900248986,-4.576949156893301
Sox13(+),-13.90711233412707,-2.0479047978878464,7.561889851612662,-1.2348072890732464,6.96917779580536
Sox15(+),-7.999875041938759,-0.14001610011253654,16.066939164595784,-0.8150445735334668,-10.094574855864725
Sox18(+),5.022151354719231,-0.560897083000396,-2.7855937261228267,-1.6248657007459226,-1.0530248407342848
Sox4(+),-4.791136360938362,-4.776728706270746,-1.614211106605854,-3.09095834990142,10.871759377534662
Sox5(+),0.12328922377031593,2.586819038546178,1.890092479501047,0.4227674058414402,-3.9631612815682393
Sox9(+),-0.8194059682585053,1.1182928992098136,1.9224788723424993,0.12175372559341949,-2.094036060652303
Sp1(+),-12.20516840229584,-1.6004133761117922,-14.72915710913573,-3.3086699122670455,37.01255857537111
Sp2(+),-1.7666289153322963,-0.7882468120348457,4.8740924705683595,1.7652131004513374,-4.216159319808832
Sp3(+),-0.6122154712356018,8.40867836290093,-1.275122591903184,0.014930863528312355,-2.3205912573581386
Sp6(+),17.544458515047967,-2.6215854887748664,-11.642484195588509,-2.5508735309936115,-1.793837628163728
Spdef(+),1.062076400083897,-2.1929729610590023,3.658882678310826,-2.438055130241991,-3.4434792869241715
Spi1(+),16.62606658081465,5.594836107773268,-2.448620272897131,-1.0412518976907696,-17.33456018006727
Spib(+),5.544336466639571,4.740707512120901,14.900858807118267,-0.009202598748283181,-28.264568076202796
Srebf1(+),-13.540657638630814,-1.180849560985171,29.892776651663464,-0.7917063676644636,-18.363278083431
Srebf2(+),-2.400293316658636,4.177962269233439,4.728591443060242,0.17688080918888419,-5.468338939861279
Srf(+),16.900956002060724,-4.39543637848349,-2.986766954408066,-3.370151161966314,-10.250605318983638
Stat1(+),6.405963204214994,20.66615652096409,-8.02942843982721,32.15067619639006,-19.234928005647202
Stat2(+),-2.1290954823743813,-0.708236495365502,10.840715024829027,-0.4800690535531406,-10.178194454675904
Stat3(+),-4.59492945729999,-2.2588296017406595,11.69769451015952,3.6660066640005597,-9.22766772411534
Stat5a(+),-8.010752848553429,-8.331870555609187,-15.7950105346566,-4.707221264808883,38.582872879398586
Stat6(+),-9.223456687524832,0.954010049584239,8.955355438008828,-0.12119948695001734,-1.4698579256336415
Taf6(+),-3.2078722459265854,-3.047542715847771,-5.901826957669225,-3.029682506065301,13.522844235731664
Tal1(+),9.622848995959764,-0.2722320059926933,0.2817839954359692,-0.8149575175462405,-10.100379142314486
Tal2(+),-4.360223401644444,-1.963664699741345,18.52545680713809,-0.8350363952640109,-15.916597864769136
Tbp(+),2.234415627429413,-0.574903846213815,12.627272634691968,-3.1135493962641787,-16.322369158703737
Tbx1(+),-0.7892541369027302,-1.2597898050741851,2.836262167245792,1.6521544026029404,-2.5086540241242994
Tbx15(+),19.619604565600596,1.977770873888369,0.8947854395718156,-0.6161383850183553,-23.178960579525928
Tbx20(+),15.225802386202224,-1.0424112248569168,-7.731435719511485,-0.8659744636576625,-5.60246983921617
Tbx21(+),-2.125362879398476,7.465061506847176,3.3849688609841846,0.3465438431987178,-5.971064706584368
Tbx5(+),55.04566479419703,-1.6597494900068102,-24.10802843335119,-0.8333732517237246,-16.464678168236855
Tcf12(+),-24.030594652565696,1.137708543137324,-16.23400609497684,3.567852991432627,52.94120375619482
Tcf3(+),-3.2790188711550132,-1.2343395315007306,8.27740974703746,-3.4995366654965188,-4.46249536460496
Tcf7l1(+),65.70260155908231,-1.4432276134190467,-5.7303846380196335,-2.933066168131134,-51.04434963335004
Tcf7l2(+),-29.25838550891173,-2.370112244058964,79.96469027165686,5.850153944695565,-38.419077954757014
Tead1(+),133.03691692581552,-5.311198321972211,-26.642465528960116,-4.057259874797773,-30.277023291057276
Tead3(+),5.773788645846014,-1.460709454576019,-1.4918858977480582,-1.0718809005054535,-3.119105401978326
Tead4(+),2.6459577976394164,2.7398964452056056,4.0356886778113354,-3.0440272067824394,-8.06378468780344
Tef(+),2.3610009920020087,-2.157830075456734,0.859021683382992,-1.51790538106659,-1.8103489883970312
Tfap2a(+),-9.335899241964244,-1.4546675663337305,10.47260114038863,-3.0515437634112796,-0.7366223341263535
Tfap2b(+),-21.48693344980453,-5.8178658510930505,-26.8163663382459,-3.578992585364168,112.56453164165917
Tfap2c(+),25.942770749325362,4.225266197760177,8.159983844483294,-2.761231384626499,-44.327404291453924
Tfap2d(+),7.071131906885604,1.0759119811292681,2.4323133615662775,-3.1564652226268763,-9.904075313285079
Tfap4(+),-4.565490034756155,-3.130506482755028,8.714096550870968,-2.8839281827097794,-2.817029836517362
Tfdp1(+),1.7814943287916052,23.016375289069266,1.2381464612420154,-1.8141250199098913,-14.769269452969462
Tfe3(+),-1.6962290306963173,0.040386695771261624,7.826589975412272,-1.6871115408708424,-6.99337309911022
Tfeb(+),8.453273593321954,15.554858101708923,-4.187075036573726,0.32885460562142543,-12.352215097922905
Thap1(+),2.665262474710057,-0.9452833987613678,2.282516821130551,-0.9280752251166333,-4.727803140286695
Thra(+),0.05167784274025795,-0.2036980590429487,4.00023445443122,-1.591631660218061,-4.170486918509344
Thrb(+),2.764229889462673,-2.4424680732397346,14.375902468777886,1.9318410913389814,-20.134183668038272
Trp53(+),-2.3791093997588866,-2.1646913792587954,-10.83162805641514,-2.1032613528793904,17.988091406677878
Trp73(+),5.147787540390405,13.300817375712299,-6.164033829856131,2.2824023698654305,-5.948172828848404
Twist1(+),-0.2748941571625929,0.8081257057235637,-7.406361505495011,0.6757419895324412,8.536619773745134
Ube2k(+),-15.242014039781129,12.283092398267849,-14.263677376091655,5.449946108875168,25.824357058376535
Usf1(+),-1.1042274050580236,-1.6877362648795986,5.942129643306874,-1.8995551111788445,-4.349149304941431
Usf2(+),-1.2680440395198926,-0.9086224320306056,4.791641901838161,1.150426025354178,-4.354265369373827
Vax2(+),-3.430776753862883,-0.45678593604230366,8.21585303668708,-1.5012225062305296,-5.39577036703788
Vdr(+),13.401791752760252,-4.228858347303451,9.43451407420551,-2.2084175364570826,-23.47251551628002
Vps4b(+),-1.1330834815675719,-1.6243583092129437,7.749185725536031,-2.2706717731648283,-6.375341798816543
Vsx1(+),2.7798323990946154,-2.8755302687096327,4.148776248288602,-2.526542651998645,-5.462793438881818
Xbp1(+),-3.7607108000013016,2.6463770321093523,5.6593601542335055,0.32093507128913035,-4.362061411015143
Yy1(+),-9.804361813925473,2.9867007540453447,-3.5516116675330753,-1.3092081979304289,13.719837901969722
Zbtb11(+),-2.1307765631137867,-2.7416654426311684,10.889305625902502,-2.462045281920082,-8.348003469395248
Zbtb14(+),2.4093350125751307,-1.2890545659590358,11.207180865704736,-1.5380778840024931,-14.96769022716262
Zbtb17(+),5.326757715307961,-0.10541827712395489,-0.8574539401712508,-1.4371140476304427,-4.013586761690684
Zbtb20(+),31.977041938416757,4.158699480371865,-3.3224496150746092,7.630313060320255,-35.97998818498968
Zbtb24(+),-1.9148747928349696,2.6970849460188626,0.8373745169668532,2.2306486495122733,-1.2584807420606412
Zbtb25(+),3.4915781986385905,-2.736300113867622,-2.723146733502901,-2.566171811759474,2.004832707289772
Zbtb4(+),0.9172440546480902,0.8271809932065025,0.2836658963649333,-0.2903696541184403,-1.6527338551713213
Zbtb41(+),0.43150293425136454,0.13332542987405177,2.5591864005764644,-0.03610035855919302,-3.599803195243447
Zbtb5(+),-1.3866766722444779,-0.7103078490344467,0.6094392943144165,-0.41113516333717687,1.2714826044605896
Zbtb7a(+),0.545541960330747,-2.1374929019473248,9.141439392111259,-0.6388046371889381,-10.210502128513667
Zeb1(+),-1.2079012199067207,12.159936404018259,5.107829064585464,14.064697096001371,-16.94136785150189
Zfhx2(+),-2.9167977669277882,-1.084630269908956,2.134025181633168,-0.19690766176922816,1.1790684636386366
Zfp101(+),0.9512907216893354,3.5450109095971847,25.289468493082147,1.0381984436726928,-36.33136956333963
Zfp12(+),-0.5852675528843251,3.4613718069872883,4.52864763374664,-0.914898671247336,-6.374247483845521
Zfp128(+),6.2783937069460505,-3.3148959914139593,3.553130494057527,-1.5124762160432867,-8.624963510409474
Zfp13(+),6.275086294531589,-1.588944677835841,-0.2830526989957398,-1.3750751511677657,-4.927633137150769
Zfp143(+),0.4336242224369503,0.3939134287283604,1.2207488573110412,-0.4326660792178409,-1.9820293378668916
Zfp148(+),-15.8358318482364,7.212008754663225,-16.369676478952513,6.555931235042599,32.65051955036962
Zfp174(+),12.666273766201023,-2.5654601560927452,-4.438585322420837,-1.6646061221157444,-5.867621909236803
Zfp2(+),-0.48520298327368555,1.2067006092732984,2.247336267944424,-0.7029637815010961,-2.581866240000518
Zfp202(+),-0.6846977497498716,-1.9722796242359217,5.043131086830229,-1.2405696152143237,-3.8105703624640617
Zfp217(+),-3.3194487533372974,-2.2931571019898884,11.92534977318949,-0.4807050596723315,-9.282270231604368
Zfp28(+),-0.7422965360904196,1.6749505419424442,0.11121804652010346,-0.5054832219810216,-0.06303919703579415
Zfp281(+),4.542298676161521,1.0713954994686459,-0.9263063495245735,-0.6881011134161131,-4.018508039848357
Zfp287(+),-0.5689242325302366,-0.564663939542306,1.5152239715753848,-0.5381182346968115,-0.7166896408578045
Zfp30(+),0.04940921980169318,-1.7814875900557303,2.752230460389956,-0.5363120725729855,-2.204596132159077
Zfp329(+),-3.8947068477695175,-1.5322909828341873,2.063722010374521,-2.3791147117512903,3.348964478469405
Zfp341(+),2.0636597718546015,-0.2163203569921761,2.513162678763626,-2.1237850307922286,-4.316138851539736
Zfp354a(+),-0.6869099857916805,-0.12223852233028995,1.4756895294884502,-0.1363566820852048,-0.931556840880665
Zfp354c(+),-2.3377747841787104,-1.8382384327601853,8.32265815298596,-0.7682571418984999,-6.212733755335078
Zfp358(+),-0.1432983394377591,0.4691951748192041,-0.23163113405237523,-0.2101538543563138,0.2554929410251729
Zfp384(+),10.390237323259939,6.113650224735202,-2.151780596402671,-0.8694387377765245,-11.420025976040437
Zfp398(+),-0.7041756697442055,-0.6412272138241112,6.57478915700538,-1.008360286333217,-6.440038933269409
Zfp41(+),1.2491278095920142,-4.138026917772134,5.477411984520983,-2.280254533398406,-4.8359233249191576
Zfp445(+),1.0673043697848088,-1.4021733957500706,2.5663534882622745,0.4911620403125767,-3.6496731429226004
Zfp449(+),10.201629310113523,0.11530919624749743,-3.256293868724382,0.4524442955478677,-7.036409293553942
Zfp457(+),3.422914173786466,-2.0075098091924035,3.17115332173603,-2.9959403420996136,-5.262661066864322
Zfp472(+),-3.356170985106357,1.5513757626425146,2.7667102044515506,-0.37583245834112194,-0.47222705819045807
Zfp513(+),3.573386664604254,-3.2479683679408944,6.056873127015234,-2.715258217042349,-8.356144944800487
Zfp536(+),4.09092994984252,-2.228160813557167,12.554235375173585,-1.2549326960588583,-18.179771362730225
Zfp558(+),-1.8099955799892409,-1.1576990645594094,3.6837795472672465,0.06683971571119762,-1.9107348522621408
Zfp560(+),-1.2378385457649579,-0.4088165496155713,3.9072915837664697,-1.0338844080390546,-2.7823118083397316
Zfp574(+),1.5743405842371567,0.9490155322145123,-0.46926589493554594,-1.1808041594808496,-1.1781170166597619
Zfp580(+),-1.4602774490028632,-4.740297674033106,24.05776700916988,0.04970538926734225,-24.685151875094462
Zfp592(+),3.497386044182037,-1.803874869029364,3.608897782848163,-1.2874470638448186,-6.624688120242826
Zfp595(+),23.260159640218166,-6.522349568845251,-12.012031824900127,-3.4668295323422162,-4.19790088514609
Zfp60(+),8.359778301087957,-2.8260381874598606,-1.0889220691733998,-2.2476434331271378,-5.13803193200388
Zfp605(+),3.9088981691439506,-2.8329736215266066,2.443603860833189,-2.474238020465206,-4.644930360329695
Zfp617(+),-0.2246597224851978,-1.6510705357599222,5.8785201039583255,-0.9400084942237317,-5.591635379298048
Zfp629(+),-10.881412793963499,0.6221838707046842,5.2409547256994475,-1.059927538788423,5.157520841692559
Zfp639(+),-4.002578849788285,6.5912816932036575,6.866638572112454,1.7670428285033488,-8.242544210258504
Zfp64(+),-3.0500391287209445,-0.7715559645117346,5.640295307419568,1.5832743123404331,-3.710701658652061
Zfp644(+),0.5490082893012618,2.791758082833914,5.361023935911285,4.395878328446365,-10.270230203245562
Zfp647(+),8.869778158913359,0.06274574223929325,-3.9153004610891275,-1.2697180971928061,-4.1814614220248085
Zfp667(+),8.30855878805338,-10.201026904743363,-2.9825757369447072,-5.399578908534345,2.280789215727701
Zfp697(+),10.207546073899934,-2.2386907654172536,-2.4056463513958275,-1.897861952000601,-5.90739335767739
Zfp738(+),4.271904872044736,-2.311550745222298,-0.2772574964524047,0.2889843854135406,-3.048794762095004
Zfp74(+),-3.4020262218614485,-0.11843141906304404,5.936207286330144,1.2062592488129613,-3.9046741174396633
Zfp740(+),-0.8901643006518833,-1.1063476928945881,5.961133880083091,-0.6576216120628795,-5.380394398462294
Zfp748(+),-2.7659639728597405,9.645492263914162,1.8898005677796605,-0.2482683103037001,-4.408158953443922
Zfp759(+),-19.803824667545218,-0.9937786270943689,35.69526588883254,2.680888777166143,-18.71039069528614
Zfp771(+),-1.6428069590040904,-2.451288511235562,6.6177376419472775,-3.1589545727300394,-3.7001374151923954
Zfp78(+),1.534194457072644,2.162946499311937,2.4890413245170735,0.8091800627984828,-6.11279688220214
Zfp811(+),-0.6998934800522382,0.17275790523317208,1.2085532917377593,-0.33673635679493447,-0.6812747704481762
Zfp85(+),2.9823046992600752,-0.5813108814511778,-1.600256484787643,-0.33200490707971875,-0.7955257127752847
Zfp874a(+),4.0574802467423785,-1.9317249340408669,5.941034489193817,-0.8359608367186411,-10.1880600563998
Zfp882(+),4.747984988507374,-2.173693162372593,-1.6369757520085741,-2.1336096379842235,-1.0877071750776723
Zfp9(+),-0.7824567284634384,4.163738017135724,-0.6035648234363633,-0.16480070995841806,-0.624257397535078
Zfp90(+),5.14083662871716,-0.3690213158374376,1.4862026026076076,-1.0215270956765152,-6.678728314580496
Zfp932(+),15.275980530575623,0.7034379618983428,5.732254146600939,-2.9901214617654412,-23.29168422001556
Zfp94(+),-6.22126547547873,-1.565774865480239,-1.7164674408238758,-0.8990922734707535,9.922397337464977
Zfp943(+),1.2864639252848975,1.8948994539672575,0.365028336383501,2.809197090682626,-3.870749402099041
Zfp944(+),0.831879303078572,-1.4560307245797997,3.930641733895188,-1.5641719745327425,-4.249490024725398
Zfp952(+),2.7852154992500644,-1.0865832425695596,-0.8686919795657188,-0.6625178961446567,-1.0726272842232492
Zfp979(+),-2.421125772106775,-0.7421191665246449,-4.027615681691456,-0.6706945575913761,8.115855715017794
Zfp985(+),0.4060824938091873,-0.23902102847849896,1.023544353730977,-0.3274657486371611,-1.4125344413181877
Zfp989(+),-4.902224885191323,3.646705846581494,-3.8327508019555787,1.005196646915216,7.501247268425501
Zfp995(+),0.9821419173467527,1.7831199135305766,1.594797835592534,0.33845266597308243,-4.054881291092002
Zfx(+),-6.624878514092306,-2.1170636794567033,-15.891897439080903,-1.8371158863518924,30.256370120966423
Zfy1(+),-2.4633888771186427,-1.2702540976425896,2.7774691059725938,-2.306154869544748,0.8074337020109319
Zscan12(+),3.5997128383111185,-0.23833788039635354,-0.5190559709734973,0.4492934460586939,-3.2266632551428547
Zscan26(+),-1.831391132326176,-0.6690494214791399,3.5337310502240316,0.9298160135990987,-2.291974639401387
Zscan29(+),0.4446843861723785,-1.8301798567078738,0.9814702962123865,0.09952066546990214,-0.7028326381593263
Zzz3(+),3.3035654317227796,-0.6910943204640183,-1.6010433668980668,0.4687569041127334,-1.371493465744039
