regulon,BasalEpi_Acta2+Trp63,Epi_Ctr9+,Epi_Kit+Elf5+,Epi_proliferating
Smad3(+),4.361475460352348,3.261146984428143,-0.30152543076698274,0.6551527260742926
Smad4(+),1.4234771967477093,-1.9886584540905987,-1.6538091333967582,-0.07814473350236546
Smarcc2(+),-1.4420437032832976,-3.511510614347266,-1.1850100045800174,-1.1079670207308234
Snai1(+),-1.310524186458205,-1.4390705205244123,1.8387898039129442,-0.518861919515232
Sox10(+),-3.8639892999378733,-4.035501842760402,2.8094465603908594,-1.1918053014210943
Sox11(+),2.594556856171295,-1.336635983560766,-0.7386940479725308,0.2590870584865985
Sox13(+),-1.151642388635475,1.2715836162589371,-0.902481122651849,-0.34694380032139
Sox14(+),1.5220184791182398,0.23973647393205952,8.1015274075914,0.22122231626922992
Sox15(+),-1.1113905847173147,-0.9220712381927556,0.1738116225082147,-0.9495979014166329
Sox4(+),-0.8021934043995811,-9.301715722395635,2.3211127269533414,0.8475394546818662
Sox6(+),0.8752836565038441,-2.3219032384209144,7.713149357183439,0.128665790583769
Sox7(+),-0.1991138124984852,-0.9737933912146988,0.0658375377930552,-1.1677485146052167
Sox8(+),-2.742754763215453,-0.20561127617211358,-2.7292794491383416,-0.9856787099110791
Sox9(+),-7.440858075512696,2.75330536786589,-0.1886750532163143,-0.5200731401335971
Sp2(+),-1.8394524764168418,-3.8314530226886863,-1.1510468628495587,1.8021523758463598
Sp3(+),1.042367352849482,2.075361074065581,3.686089983663575,1.0289988168556845
Sp4(+),-3.148583097845713,-3.033392436255066,-2.064756373276768,0.674405999493766
Sp6(+),-0.321692430495255,-9.42850845971224,-3.90815352702271,-1.3786402290124393
Spdef(+),1.3486028551198543,1.828491458983678,0.9956436912984148,0.17125803295199657
Spi1(+),4.581071090407536,-6.757183510475254,-1.4124483338568816,2.0688139818934967
Spib(+),-2.813742241045886,-6.242267257776561,-7.675276330130319,-1.432505956994822
Srebf1(+),-2.2385020063960175,-1.7151054491378024,8.494421628677344,2.5547406545747426
Srebf2(+),-6.935748405628949,-6.541320167448144,-10.709320553901282,-3.2231306043670878
Srf(+),-0.6707440630263093,1.3664891537014534,-2.48469636804562,0.5324315097316022
Stat1(+),-7.314390052166531,-6.771859785299858,-11.185296802306603,-1.0083613195435495
Stat2(+),-5.224150660725556,-9.608607642931428,-6.735067244172193,-1.949991275475053
Stat3(+),0.35102679338059956,2.2110133554043028,5.76765451431781,-0.23400624257461386
Stat4(+),-1.1266872839185864,-4.792104313360317,-2.3520827893342973,-0.7101243737966895
Stat5a(+),-5.363388862599141,-36.9039204288568,-6.6938016409188075,-2.4893449124695635
Stat5b(+),-1.323164701381246,-16.20082304420931,1.055582246229627,-1.3311855009175153
Stat6(+),-3.787634931797548,1.9064610543541272,-3.0822721396094095,-2.3109163560402433
Taf1(+),-3.137297885426848,-1.5023319690899506,0.2351657211282112,0.7887822960859872
Taf6(+),-2.2331446149336727,-1.595779922780321,-0.2627699835352006,-0.48309456979175947
Tal1(+),-5.952482415801397,-3.686276771065703,2.9085447506436783,-0.4585967097006044
Tal2(+),-0.24247764495074692,-1.5327659153314084,-1.1103084141403599,-0.2996465099663973
Tbl1xr1(+),2.2070648885039077,6.254376763220323,1.3360177162708982,-0.37401577412845455
Tbp(+),-1.549247817400707,-0.45237996706320155,-2.257235606571204,-0.24144351356788674
Tbr1(+),1.458329669040419,-1.500694980078704,1.3090983601516681,-0.5532429127843168
Tbx1(+),2.490668438405669,0.35012378281597023,3.2774177496399273,0.38550417213603716
Tbx15(+),1.8557761652530775,-2.4814189444429293,-4.792837887897146,-0.21976197702158468
Tbx18(+),-1.623279392180676,-1.4624262234176006,4.367491655157139,4.139562943160419
Tbx20(+),-0.2501009752691132,-2.8421222168918563,1.4961523635874663,-1.2869891168328587
Tbx21(+),-0.9867477349149031,-0.2544674349532896,1.1439970491617564,1.9006407947025539
Tbx5(+),0.5535695962363212,0.6828424793872608,2.1622303397943905,-0.4218840333488433
Tbx6(+),0.6291887269828814,-1.7717614459188653,1.4448886635645721,-1.3888422327860914
Tcf12(+),4.070537013292279,11.815485764927505,1.5309643694358526,-0.23307705062647413
Tcf3(+),0.9506893613142209,1.7929758696729254,2.064962785311525,-1.360232849382766
Tcf7l1(+),-0.09686629226794691,-8.325734586212944,-6.670230943887016,0.029126944852928473
Tcf7l2(+),-0.13178798420683124,-3.9803417235700302,10.095196646349835,-0.860332565131397
Tead1(+),8.132217455332672,-1.506969209853147,-2.423873480264517,2.7024779540036525
Tead2(+),0.7214504266236829,0.13151792515688324,-1.5624800246753436,-0.8225900233032154
Tead3(+),0.5115093638136394,-0.6916026460925413,0.9958215037210592,0.08052311938738209
Tead4(+),0.2914347773169715,-2.1736852038845393,-0.19262989912694545,0.1452087947570984
Tfap2a(+),-1.7045769215098088,-1.5264010433575943,-2.7626924459327413,-1.1380263152885741
Tfap2b(+),4.366894240043952,11.94707469012744,4.712805881701983,2.2822067073583976
Tfap4(+),-0.5233378425182823,-3.0854033955586098,-2.3099189277995777,-0.07010889984833696
Tfdp1(+),-10.728924490068527,-4.796259553665216,-12.540487723881903,-1.7441580321419077
Tfe3(+),-0.418538767326705,-2.7517203538654584,-1.0210854871981112,0.745633519474242
Tfeb(+),-1.4418311955157026,-2.4646952225635306,-0.3596691746707438,2.8224486772290236
Thap1(+),-0.4437968887586723,-1.1317367986061708,0.61446736336226,-0.6457726396046429
Thra(+),2.577464547501268,0.07955163975476538,3.497396581728106,-0.016011488511357457
Thrb(+),1.5022306503510918,-2.2103858955132414,2.7928570279192946,1.2261789563301098
Trp53(+),2.73706982574374,-9.574957962886447,3.487986389334058,-0.8433906944473526
Trp73(+),-2.7557262320778837,-1.7651537526784742,-1.8074759715315072,-0.6467294548574537
Usf1(+),1.3706273576764396,-3.4105792781756135,1.5539189610336912,1.220725455022645
Usf2(+),-1.3524421188903835,2.951817724429775,-0.2011582258521339,1.9197898975041237
Vax2(+),-2.6581479776815917,-2.2068884365998502,-1.3345596997132294,-0.4078618946254269
Vdr(+),-1.6130005345439555,-0.09218285095886039,-4.138688644661215,-0.9666256700775493
Vezf1(+),-1.560813708931893,-2.991830479046224,4.4260781124544755,-0.6155796640705116
Vps4b(+),2.1057800862084335,1.776092404024121,-0.6213341737556413,0.0
Vsx1(+),0.11859616478223742,0.4663216928828382,0.05978837726566146,-1.0521005811097308
Yy1(+),-1.1302477320039421,5.243003743069757,-1.4551904868797105,-1.9465836194394872
Zbtb10(+),-1.2016091441720254,-1.091536096661396,-0.09567300353176462,0.6532931224578189
Zbtb11(+),-3.1275716428296305,-0.003914214048970369,-2.8339460026462477,-0.6006761603243115
Zbtb14(+),-3.9843115387638055,-0.15022466751380087,-2.192480692602978,0.1022661602615719
Zbtb18(+),-2.493265933825281,-1.4899560043600486,-0.743515569474889,-0.8688402407253731
Zbtb20(+),5.6574960811737816,5.741206374004102,2.0863073774894674,1.8746576347978428
Zbtb24(+),0.20965602179034706,1.4137623004697577,2.824524291712945,-0.8051024685447536
Zbtb38(+),-1.5479260937825792,-1.9199222767840567,0.8677138535521938,0.5292253251968706
Zbtb41(+),-0.7904927820300024,-1.4828320406828757,0.3769394904798546,-1.2318999016247316
Zbtb42(+),2.3909602644813606,-3.5306340722371186,1.508784677154638,-1.1712131693130623
Zbtb43(+),-1.0625676674768458,-0.5220442302132658,-1.0829933823194666,0.35240615456795016
Zbtb48(+),-2.735483870569354,-0.18812969454550774,-0.9338753919768783,-0.04957833311949991
Zbtb7a(+),3.9676047536671293,-2.9559665667583537,0.913902062733558,0.6410356162355908
Zeb1(+),7.873288864469896,-3.0423554175832948,3.329239607610255,0.8818387434682526
Zfp101(+),0.2945184614110983,-1.9203262220753807,-0.3394005733928517,-2.075696703671342
Zfp105(+),-3.1700467096905203,-0.05968248664786654,0.0037502101273320034,0.1395917671666386
Zfp11(+),-1.5221630139661042,6.643329673900688,0.46200142964240826,-1.3731002209345502
Zfp110(+),0.01877861572453008,-1.9867295426170897,-1.929263934677045,-1.3500169870466145
Zfp12(+),-0.3534653663788662,-1.5790260385926873,0.3523507332794055,-0.8328649598371554
Zfp148(+),-2.7906239889938864,2.4094429377654563,-4.271667244384071,-1.3081851805283324
Zfp174(+),-0.13543351241103918,-2.1524519054309286,-3.153588502482275,-0.09011054538862333
Zfp189(+),1.1220699243332324,0.9151294111727364,-1.0331463297349464,-0.5188619195152322
Zfp202(+),1.7557833927646365,0.5338473865457906,-1.0916879597315101,-1.3826661040782473
Zfp213(+),0.5480219726103724,-0.6260862312439163,7.97204237140016,0.39148420076718204
Zfp239(+),-4.3860600930200855,-3.4778187454203793,2.6912112445434326,-1.2390803717398269
Zfp280d(+),-0.5678544945426988,8.76093330514062,-3.4041663092454466,-1.6033859260108219
Zfp286(+),2.109308089131391,0.1806639657659977,1.0734305815788634,1.1690236456061
Zfp287(+),-0.10395803689575633,9.180290111980359,-0.014809065691968661,0.6667709524777672
Zfp3(+),-0.8460259066713394,-10.974030943064735,-0.4838204732939591,0.8698626204108274
Zfp317(+),2.101004514592252,-2.5488986453501905,0.8471595590670028,0.20371952795910783
Zfp319(+),7.997038692252417,-1.7102587042729132,0.8533341915710937,-0.8802618486030139
Zfp329(+),-0.4486743902945619,-1.3824111274417146,-3.390007096782718,-0.6587344158966665
Zfp341(+),-0.3384397050983181,0.3173130956804654,-2.176377137810277,0.5567806036057227
Zfp354c(+),-3.0124941146799644,-3.1414596269755695,0.542975960073831,0.5621616255773673
Zfp358(+),0.30377902568619986,-1.543834020841105,-0.107107663978003,0.0
Zfp384(+),0.027033525103421614,0.0256852406971244,2.389278303303755,0.26814141472275455
Zfp398(+),-0.8959269775152022,-14.514249509122708,3.2193402799120348,-2.197608288276665
Zfp426(+),-3.7814146458068683,-0.9590612806612498,-0.831751995913864,-1.248359042461444
Zfp534(+),1.7532102034165138,0.1554525579560792,0.17277380324195238,0.0
Zfp558(+),-0.7159462510643627,-1.3827618583559316,0.4319609809809079,0.15461896400237427
Zfp580(+),1.345809634970605,-2.1477277342934724,0.6538955100973094,1.002709671953202
Zfp592(+),0.6977551236394846,-1.5438340208411043,0.19278808075938922,0.0
Zfp595(+),0.41862002615696364,-1.4764650771014207,1.092758899994105,-0.5594568495030108
Zfp61(+),-0.9615735771379433,-0.006802654349992212,1.9836913418877875,0.6754559580839044
Zfp617(+),0.41983429496608904,-0.5094713429844879,-1.30981504089071,-1.225780788012404
Zfp629(+),-0.6434945297515632,0.7385809720398877,-5.478728400346454,2.49720645070637
Zfp639(+),0.6021687114579704,0.2975113938428522,0.11491395491226923,-1.3905470553745642
Zfp641(+),1.1900569105829781,-1.0154963080711497,2.3276409429330567,-0.6734605408924885
Zfp644(+),3.71189067591992,0.4570513614446008,-0.40413049282571334,-2.6573835657403815
Zfp687(+),8.678954416985315,-2.1178574286535885,-2.9189761846082543,-1.500905615956974
Zfp697(+),8.039279875653902,1.1917581987868553,2.4123982135023945,3.670554010783972
Zfp708(+),-1.8811926326433743,-2.4461678213947033,1.6132014693525536,-1.0777654241245014
Zfp738(+),-4.563598387349129,-3.253353428349626,-0.330898703616846,2.397322362725659
Zfp740(+),2.9499360997941415,4.667081320669786,1.111569335243121,-0.6907404957040479
Zfp748(+),-0.3597668168949127,-0.5490246594639563,2.5424460335376073,-0.3605135169340214
Zfp768(+),-1.8202299008635512,-1.5285878732945273,-0.1366332176693245,-0.7357659619778629
Zfp78(+),-2.4841052804144765,-2.3828426090525494,-2.1858150972602823,-0.3697817741685743
Zfp786(+),-2.115995237427549,3.9211449923209094,0.4768905437389004,0.6696404243383605
Zfp81(+),-1.147496052938732,-0.4639366308887452,1.091705296922493,-0.10844826017849758
Zfp811(+),3.657972739172927,1.4211737261027342,3.1765712494623637,2.161198289762935
Zfp821(+),0.6290287090131574,1.5358660843500995,1.627356996854161,0.09904456238390864
Zfp85(+),-0.07684270919265594,0.0,-0.30252317223129194,0.0
Zfp87(+),-1.0140332009663588,0.26181778700849817,0.2578534137759307,-0.8091671390754398
Zfp874b(+),1.6128134649590407,-2.1954532543423952,5.474462614892445,0.202697006019216
Zfp93(+),-1.6410751139057218,0.8996175858619194,-1.29774340260266,-0.5500221521872167
Zfp943(+),1.2245899653136485e-05,-1.6246464240124652,0.7663910895432062,0.6677739354656913
Zfp953(+),4.322278641626976,-1.7416582449550844,1.022178350574497,-0.11877220014956562
Zfp978(+),-0.3993735652125698,-0.8471816738744883,0.8604230394514938,0.6060023779566601
Zfp979(+),-0.5880877392847332,-2.596935827286533,0.00800190111686161,-0.9187737269446757
Zfp981(+),-0.910819145984191,-1.8104252314228582,3.574265288523919,-0.44740678160155745
Zfp985(+),-0.8538753861656074,-2.314797509460913,0.5060682827916055,-0.9597004339182222
Zfp994(+),-1.4546462015511907,-2.7852159089900654,-2.3583245512905484,-0.7704508018533374
Zfx(+),-0.1491649981659162,9.441340349617446,-1.3426214362039706,-1.4298160824978903
Zfy1(+),-3.0027200519523864,-3.9452633093740355,0.5723392769378263,0.13976465120583992
Zkscan6(+),-0.5323391443536312,1.278597197113046,2.0299717985514802,-0.934624443728385
Zscan2(+),-0.9195349374678292,-0.19379839351806571,0.5597237306727598,-0.03225588235112528
