,BasalEpi_Acta2+Trp63_KO_DM,BasalEpi_Acta2+Trp63_WT_DM,Epi_Ctr9+_KO_DM,Epi_Ctr9+_WT_DM,Epi_Kit+Elf5+_KO_DM,Epi_Kit+Elf5+_WT_DM,Epi_proliferating_KO_DM,Epi_proliferating_WT_DM
Tbp(+),7.3664979897762635,4.786067492563032,-9.384371835176202,-16.026172803833774,5.36747047727199,1.8217565197578593,4.216675398254872,1.7363790522893514
Tbr1(+),-1.705690209699913,-1.282564202477628,-1.1956808269661006,-1.9642171281999348,0.57261533165351,3.7702895404259698,0.9801836603157366,0.19469373964594747
Tbx1(+),-1.424999330919559,2.8301509434062044,-4.327530876175118,-6.601026503529545,1.5848419113883372,7.424217670269436,-2.819091165410919,-1.1367113193739393
Tbx15(+),11.350513523247024,13.563961886733935,-12.257132209197485,-24.5066159263632,6.0858101078848295,0.5764116760991966,2.2551358532590373,0.6227664985260623
Tbx18(+),6.373403642446485,3.703479019805287,-1.8450359701024022,-5.344827317800773,-5.435192927241283,0.525051954146168,0.23579860600192282,9.398424310311013
Tbx20(+),1.8303669687853834,1.3451104027404952,0.505002021132233,-3.506478546790167,-1.0652093042263167,1.3615562631658804,0.4697045070272254,-1.2783762600153057
Tbx21(+),3.6671639446485678,2.2339904449285366,-5.005188690372361,-8.534666673696778,-0.059722481136709735,1.7186660016878246,4.703956587351873,7.017904837663297
Tbx5(+),13.788183678960463,14.529737579787287,-7.043034908170643,-10.65622201819821,-5.421179783887599,-2.875382771056305,-0.7513618471873565,-0.8402655818747962
Tbx6(+),-1.871527447115119,-1.3280358855821062,0.33888269778684443,-1.7448939261067797,0.5267975545396496,3.7389263938089132,-0.17329065838053923,-1.0379112245052904
Tcf12(+),-12.512008892336011,-7.762122644130176,11.26201505137056,50.01259262295704,-12.957613550511393,-11.73357526529915,-1.8571782130540364,-1.1503740250792442
Tcf3(+),-6.102921305993286,-4.787951261650359,-1.1029412433618127,2.0413194423464294,1.986488407925944,5.649349621867916,0.6933752953321044,-1.2377871606784607
Tcf7l1(+),31.54120256310582,30.230160062037598,-17.184880015721507,-39.0477768704326,0.7083739094078902,-5.328872801066037,-1.243552034065607,-0.6061416084519489
Tcf7l2(+),-18.187178671640854,-17.698324273925472,-14.983700271510118,-29.172818602868087,26.867288904860015,44.400200680434615,-0.9405212207241146,-1.3716343506603004
Tead1(+),41.06868793534877,53.093252133820705,-12.369356149809459,-21.80696656534615,-15.983756293679043,-17.633635876294022,-5.364197091084674,-0.6851288955245538
Tead2(+),-1.774132812882547,-0.6776728839306942,-2.6950864795400267,-4.210446498862849,5.856456809201168,3.128669497009611,-2.2299402197081992,-1.8241034249522858
Tead3(+),-0.07258343092493029,0.6735310631701191,-1.8557919925897515,-4.23216174486192,1.319311034792295,3.151428836915667,-0.174356548085922,-0.008205513649423095
Tead4(+),-4.74336976608273,-4.249499576536707,-0.7999745071449372,-4.87387488399355,5.896419940505783,5.783810852814872,0.6742589790899323,0.5155094863607317
Tfap2a(+),-5.457295702631963,-6.741600670794054,1.9657794353376994,0.1080493214983442,6.888629578689898,1.89839057716835,0.3125582631303163,-1.1255227568963773
Tfap2b(+),-12.116225954047579,-7.570576492027443,7.51441259691881,44.574006455267,-11.2613074918528,-5.585251501559237,-8.01010533381243,-2.7950295794941433
Tfap4(+),-5.146988852956236,-5.64634409188086,-6.770261008764511,-14.576276014327961,15.46546157847751,11.532297587151653,-1.402565201890861,-0.7845722519066547
Tfdp1(+),13.78110839205225,-1.8061726106646636,-6.443829381056297,-15.77603838602442,4.702032439035185,-11.505822336713555,27.340901138046657,9.813265630172786
Tfe3(+),-1.0715348078501241,-1.6814509939577098,-1.5566366750782559,-6.891172614207135,4.198413031710744,2.7233542523415206,3.3006963022537525,2.98260391763564
Tfeb(+),0.3181841899301531,-1.4493410633952577,-4.392010259752637,-9.808951503337736,1.322882126158523,0.8876753609502417,13.090749799758468,14.917912892902498
Thap1(+),1.2153986671088337,0.4389056176869063,-0.7947990521405078,-3.1301804788570413,-0.019984210221870597,0.9507678692862743,1.987475357842503,0.014269248911664147
Thra(+),-0.47646087720665214,3.3555495108598423,-6.532223738437876,-10.602069930512553,2.6953025876724332,8.964699573896079,-1.11223588813824,-0.5864523714772596
Thrb(+),-1.1637496192559182,0.45916337467911145,-7.094140373568925,-18.0059705216193,8.47651388802619,12.855863636015393,-1.7076508456077146,0.20604836050536926
Trp53(+),1.4091811777834633,5.505381797634051,6.318492251380254,-8.476759716585086,-2.537639849526392,3.09651936894053,-3.833327554284024,-2.616418098383967
Trp73(+),5.920825483016901,1.0691469342169573,-2.5837540189442447,-6.123424574024182,-0.5481284387736424,-2.8209057732476657,8.36930932890777,2.507270611098452
Usf1(+),-0.8958739758441802,1.2423445845022612,-0.8823609698698996,-5.230837541325274,1.3902210869679568,4.446192606626996,-1.920597392083962,-0.06612767088831396
Usf2(+),-2.5663570160043485,-4.362742825753558,-0.39920983686042644,5.16591810828334,1.3012201855562149,1.0115166550609702,-2.558804531996378,0.7752373635704428
Vax2(+),2.5302310072355394,-1.6689339578700508,-1.0775664671572007,-4.8527798460721705,2.7431478096284283,0.6153273968286498,1.7299802982329926,0.1833709528104784
Vdr(+),2.08073406179606,-0.2103214831435378,-9.850344506231968,-16.479920097742387,12.762488821243355,5.575655502433291,1.3490296905177994,-0.3160130963615135
Vezf1(+),15.085409878752442,11.834986974645178,-8.157778587792968,-17.157127947217933,-3.2407827292131546,3.573875799830502,-3.253398574895735,-2.2050132686036865
Vps4b(+),-1.440691050593507,1.1726020796150718,-1.5555252400382165,0.33369688256816166,1.4469631069670543,0.26014857193839586,-1.2984029137241802,-0.6638957984770044
Vsx1(+),1.761128865069753,1.9164474943901397,-1.894992220557557,-2.280085203355087,0.3431982051086355,0.4557015059037297,-0.6927669826011402,-1.040543993703704
Yy1(+),-1.2853153383463196,-2.851003766993063,-5.769177659463597,-0.05478525207524764,5.239220467921749,2.8704263160689343,-1.1054023381233835,-2.4917314693662576
Zbtb10(+),1.5083222340755136,-0.37975611254880737,-1.208465002559698,-3.6109467921155787,1.4127088440392157,1.305944465755345,0.0952100110694152,0.9470110214033474
Zbtb11(+),5.348988145400192,0.062336168550935316,-3.5611624275866856,-5.8207275770326445,3.454126249301741,-0.9062007286574358,0.9445068155202155,-0.23998992975785668
Zbtb14(+),6.45063993908577,0.6596647071329469,-5.680560015938417,-9.445783914350649,5.416596158057568,1.2789345418151021,-1.1326731419031204,-0.4922385149340278
Zbtb18(+),0.3036336655750042,-2.5897355440730108,-0.8831228870352779,-3.5786450747559377,3.1184865168127684,1.8642312715736742,1.588980464811312,-0.7645145831283685
Zbtb20(+),18.361932293318606,26.534565948274217,-17.065643676958622,-19.335424073749326,-6.08484750086892,-3.6075875699162627,2.306813352714577,3.295098898504365
Zbtb24(+),-1.4753005244430222,-1.1864620101048944,-2.7486030241142547,-3.1352018851482275,0.350428865303957,6.048859086548028,0.8242113299378201,-0.8680401269617265
Zbtb38(+),2.9247618722764392,0.33946463237592517,-1.3422005871063425,-4.626697325099759,0.5173645577517854,2.066934205196071,-0.8720325069442079,0.27683954903173696
Zbtb41(+),0.2435188749520642,-0.8774499948846625,-0.37403261108998104,-2.196175474418794,-0.7072383044317372,-0.19656569267355586,7.299134413581625,0.19321642171522782
Zbtb42(+),-5.198414160020275,-0.9455187822897034,4.009085154493998,-2.5966740316535972,2.546029873297535,4.479338383225919,-3.217538533765826,-2.2812262695885144
Zbtb43(+),-0.588996193762003,-2.026524489582431,-1.4308914192121889,-3.0741794092246084,3.7224166966433607,1.8388272222026434,0.0996713826722456,0.49547740059323475
Zbtb48(+),3.9803863026115507,-0.7408801252709462,-2.4018715296417223,-4.088176224643614,2.1543622364015267,0.5145422527199173,-0.3491738751523206,-0.22578707573025386
Zbtb7a(+),0.6958389347675015,7.44839105051261,-2.7799047677434063,-8.393474346825018,0.1620568915227711,1.7164819507647509,0.7829116115735542,1.1681373969646365
Zeb1(+),12.15132905033158,25.458316240928667,-7.611399941247298,-16.30179753450175,-9.899604270977777,-6.915884684046391,9.807619350270194,6.941094135500855
Zfp101(+),0.8365078494647884,1.2695459568938772,-11.35796620321691,-21.53323873382853,8.783540360226134,8.63327498409419,10.978602887977651,2.7293234913071323
Zfp105(+),8.49659531432961,2.3345350481601237,-3.383783603602591,-5.6100164059027895,-1.1444769153353962,-1.187875845980406,0.8499883580037717,0.6121099064328686
Zfp11(+),1.9213255921982015,-0.22767071774651318,-2.6954941847204026,3.0322732491673015,-1.210790183072845,-0.33660032078617946,-0.9789786808929096,-1.6885361553072242
Zfp110(+),0.9444170665020956,0.9476909741124167,-0.29454748048774027,-3.174798264744272,2.5389534646472813,-0.7513690678226397,0.11113834387578923,-1.3199226180039085
Zfp12(+),3.3041733819632126,2.5883321435068387,-1.5974485693987848,-4.596443603860415,-1.0801470566403337,-0.5557759517200509,3.6081003405502057,0.538319828098414
Zfp148(+),0.23130699900326154,-3.788677247655286,2.9913242941479257,9.781422673687919,-1.151877805877672,-8.08665787069802,3.4047017600020957,0.1271253464947208
Zfp174(+),2.3335314722212903,2.0076686801366135,-1.2741690564504748,-5.096977115568711,3.620442843315625,-1.2286188467633437,-0.8752845358233424,-0.5334805849548729
Zfp189(+),-0.2681432200399752,2.063426767282157,-0.6300058552225124,1.6210591029924095,-0.9610768731825439,-1.2694694260312018,-0.39875715957222685,-0.250945161429476
Zfp202(+),-1.4867399394736245,1.1258991484016605,-2.423064877884641,-3.344423550035459,3.1223535873584662,1.1663260441897907,1.4826433057487323,-0.8800314862603507
Zfp213(+),-4.982293518451481,-4.118696830986445,-9.50591010377214,-16.461796072875742,5.893220160854869,21.26202212823255,1.518331493878635,1.2484282515727505
Zfp239(+),8.55608156638791,1.6676397923465018,-8.494986884988506,-17.76978788640489,4.800537890639478,9.888632941354462,-3.706760262881186,-3.028026843741707
Zfp280d(+),-14.436046689921282,-14.47731805946791,18.02567474440145,57.82492368609283,-10.662250692306515,-14.549721299868462,-1.039735423599803,-1.6977442655332924
Zfp286(+),6.108043769536701,11.714533068241748,-3.0013569996798934,-4.81260148548784,-3.7613488886371127,-3.0976685024492125,-2.264627852149242,-0.7907107408560294
Zfp287(+),-2.1077257994810075,-2.1820824054906094,-10.227878675723122,2.15956255205361,3.8806790652342396,4.022692105093191,-0.6167568335030679,0.4356368442547349
Zfp3(+),-1.4293782188762136,-2.1770916209820497,22.610982019064085,-1.3320251880737266,-4.598812079943578,-5.1942411317427615,1.0894079127945708,1.5076222491408278
Zfp317(+),-3.5711752699571804,-0.7433313287977945,-2.4573027333288238,-6.7867188739582485,5.334690126821563,7.295494561051785,-2.616939150830134,-1.16170359276963
Zfp319(+),6.300772686189756,22.638925101992704,-3.1281903333907217,-7.442406267409654,-7.78917020637475,-7.144404404172606,2.2704841947366505,-0.2779392445552375
Zfp329(+),-1.044419718043551,-1.595408380989318,-0.8682444549573225,-3.559862697579938,5.402113285262188,-0.6377004450827647,2.252973314291789,0.2050452007650629
Zfp341(+),-1.272028480605031,-1.6361449568394242,-2.3059523836737816,-3.51961128717769,5.678795200879495,1.2755417597538425,-0.2207132337939565,0.4208502461844347
Zfp354c(+),4.528116407613101,-0.35224969685870705,-2.1077895321243467,-8.063477121319545,2.5172055620338463,3.596725250209365,-2.073859127233593,-0.5505733864043785
Zfp358(+),0.004621148366439578,0.6357862319688911,-0.8887805360020318,-1.5195065010960853,0.9847469511991297,0.843225773505356,-0.7267346822734407,-0.3716312959380862
Zfp384(+),0.7605527913393282,0.7800023631272134,-3.468020424995574,-5.62120454625156,0.4533743145284305,4.545583460742756,1.1326900310993688,0.9604396049694208
Zfp398(+),-4.270383712950156,-5.31612691191733,9.061959808095802,-12.61704116313273,3.5671614039103567,9.030093754834471,2.4633259832041565,-1.8277860591386303
Zfp426(+),4.4870686551943315,-1.5122840214203834,-3.664946383409227,-7.107565138514941,3.455231286302101,2.099403692304557,1.530572965170913,-0.9088730519768977
Zfp534(+),-0.49830559761357746,2.226582847096417,-0.7120910531299044,-0.8737317719638815,0.08814730457647671,0.3979477143901937,-1.0625171455563918,-0.5433109906398959
Zfp558(+),-1.3285178457205837,-1.682144716393999,0.21902227930025428,-1.694537605778815,1.4107318673771692,2.425367700440597,-0.10362410422358667,0.06529721094019164
Zfp580(+),-1.079850664890772,1.3459435824962926,-1.5365211579291487,-6.085061062695968,1.767504834182397,2.855641561344046,1.9201696940524304,2.1702942309946858
Zfp592(+),-0.5180046572979667,0.9759385297054652,-0.736579244624433,-1.2763568026938497,0.6235469108611561,0.9742257156323507,-0.6104830294316119,-0.3121879674134972
Zfp595(+),0.031589732934646286,0.5949160885130955,1.2603442421481592,-0.8987781769723955,-0.9942255681778986,0.9193164302926705,-0.5108254172802872,-0.6587624051197488
Zfp61(+),0.13160276937834625,-1.0216195010255784,-3.729630805856537,-6.101680402767275,1.6942860829231063,5.464895247055489,1.5417586152771707,1.7212056895136458
Zfp617(+),-0.6329435659250443,-0.045258547626493076,-0.11419432718636241,-1.206714690954345,2.3820004431271635,0.130770861052093,-0.9822105009896818,-1.2025164421015706
Zfp629(+),-2.4536626493045475,-3.233468874317447,-2.7234578836492433,-3.154695298415869,9.288582326283608,-0.25059184808463264,-0.860558493161974,2.518872070578189
Zfp639(+),-0.25303641419553374,0.6600716013286451,-2.7063519455797542,-4.001399768515048,2.1475043678566528,2.450476118131779,1.1272061395880093,-1.069940693020999
Zfp641(+),-1.327521850768695,0.3352818736763845,0.4697672233235537,-1.2082861707449388,-1.0395620950893598,3.182554908165206,-0.8787860736130982,-0.5907084871487841
Zfp644(+),0.3786330649619628,5.9988862790179285,-2.693258001315164,-3.577811050189613,-0.8639684391068818,-1.5758719805415826,4.907519260512033,-0.8832868337616862
Zfp687(+),-3.197824203329129,10.676944762319497,-4.610886255610889,-10.248909576663621,4.509466423751942,-0.27318495353361777,3.7606742488783036,-0.14164461576103476
Zfp697(+),0.3063776357501133,21.194771251076055,-3.553947640016484,-4.731048120315597,-5.381039487614183,-3.778180700001193,-2.946427825140254,1.9919306488959743
Zfp708(+),-0.16262466292023106,-2.5686637527624154,0.09496365446833376,-3.988947509149871,1.6137965226930955,4.749740064513778,-0.7409435383115168,-1.3649007484786166
Zfp738(+),3.241276321108703,-3.5075253558933683,-2.8487576635913783,-8.544963686635713,2.0167710564013897,1.5620694533043344,7.484557952823683,8.717683416094944
Zfp740(+),-1.9764121742040133,2.6471050434976395,-1.664097636159591,5.872869148060788,-2.5618655373413786,-0.8177760645127972,-1.8411415048418316,-1.6902714459408998
Zfp748(+),-1.3646827800898065,-1.5502253820407625,-0.8890287490854583,-2.0022294251524535,-0.6194097721600058,4.68311841759017,1.214931487308075,-0.08140437895559298
Zfp768(+),-0.3564129430173002,-1.97937140396761,0.26936445308803414,-1.643368886193088,1.7923957542822098,1.5758069481340644,-0.050272739734659386,-0.6348728489268651
Zfp78(+),4.290255359513098,-0.028703385588697776,-1.871577341791607,-6.412889843508836,4.008195556355851,0.349004915507197,-1.4740656622759996,-1.0493440632335458
Zfp786(+),2.237996350182806,-0.6873965261121834,-1.0186607884019399,9.579172768872452,-4.009044369924586,-3.5560955143091886,-2.6257739776332145,-1.0120042738687236
Zfp81(+),1.6898261963754315,-0.14828226488063084,-0.1502200184841967,-1.2545522304315064,-0.2699500919254561,1.4584527923488575,-2.0253888942173726,-1.1020503926080834
Zfp811(+),2.838385312056397,10.158747143693322,-4.082741306013461,-4.959450209425523,-5.105565360229993,-0.8979916879214197,2.6467163852400746,4.46668999511681
Zfp821(+),-0.018521179193188443,0.9686196544248531,-3.149083222280325,-3.0483195755911443,0.6311205942156628,3.6086673493389734,-0.7109582701761572,-0.2529320180397408
Zfp85(+),1.385654133941944,1.1738455844589633,-0.7277991704210247,-1.1851802029011167,0.12403253272729556,-0.35084020403364863,-0.5668852916353514,-0.28989437679691277
Zfp87(+),1.150038240986315,-0.3045717910414829,-1.5563032593026958,-2.081993536597716,-0.26439015860330756,0.1621003928389972,4.101715869431684,0.7813656832818496
Zfp874b(+),-4.843187557098978,-2.8212721581783367,-4.00113164824909,-8.851088155671876,3.6558757798296884,15.364700651531717,-3.729756346288166,-1.7743467381420268
Zfp93(+),0.657616014293256,-1.1598006303131607,-1.1420715785425433,-1.144409624836056,2.2721794976675773,-0.3502802479934608,0.6766316106270156,-0.4548691961638209
Zfp943(+),0.6952664256442425,0.6745574263211014,-1.2840671649976274,-4.29226910844737,1.169492308723268,2.6040941682405494,-0.8236486503986298,0.3451332399655692
Zfp953(+),-0.42903606414862366,9.347051621934854,1.6268292307157868,-0.38749793088907847,-4.373598350336382,-3.5663888643516213,0.38051066115865134,0.05933273811577259
Zfp978(+),-3.3485587684037568,-3.5532693816772283,7.145595814080559,8.638250379863466,-2.812143214719134,-2.063352498544274,-2.4514348007622,-1.0875802232388363
Zfp979(+),0.8217558187399883,-0.0024635522593434264,0.7561296854461144,-3.236937216040022,1.5315074920644378,1.6121512877171602,-1.947356789303257,-1.7676703580051165
Zfp981(+),-0.665467214822473,-1.7876234502064157,-0.29278534597275624,-3.075543191788647,-0.838407564952387,6.21450177770932,-0.6984963899100455,-0.7742602647552727
Zfp985(+),0.7871972381359151,-0.5630029088710657,0.3903847366826744,-2.353474837706838,0.47362903788590327,1.4360152713961294,-0.029286566375128883,-0.9610729055904232
Zfp994(+),-1.0636949566825258,-2.882812397569347,0.1401873579125801,-3.831134711446,5.576631164516319,1.2018672833712931,-0.005682094467073794,-0.799652015026981
Zfx(+),-5.854526600091061,-5.856107272923392,8.407196799875216,36.20669149333898,-9.792905490223712,-12.119098513196287,-2.5661658738577744,-2.7666411079666786
Zfy1(+),1.8846129621241947,-2.286241925289317,-0.6774050692967268,-6.651316546223376,3.0312281757833652,4.25740966751695,-1.208680874844496,-0.4725709620855448
Zkscan6(+),-3.6383984749477087,-3.9957554173029153,-4.291992494837714,-5.739226224161928,4.507061709324372,9.160178830223343,0.8008400214271745,-0.5389500956709753
Zscan2(+),-0.3105765320132283,-1.696618931101522,2.4366204868290824,3.6465913800205336,-1.14365173863308,-0.1999640477718515,-2.8496016573904477,-1.4863870561912347
