regulon,Basal,LP_Cycling,LP_Others,LP_Others!,Mature_Luminal
Pou1f1(+),1.0557703315750528,-1.0320340684200187,3.1547795177597444,0.1693094698799975,0.23607361286097536
Pou2f1(+),-5.040397325169739,0.8444042731076382,-0.20976196787600979,-0.5116369440344132,-0.5755867910693367
Pou2f3(+),-0.9802290377135909,-0.14280285027071546,4.21216284154579,-0.2814378945347112,-1.3653096465819687
Pou5f1(+),1.0613204583201346,2.4060882883272723,-0.35215126168972366,1.588168241903619,2.2202066819972286
Ppara(+),-0.9094527026005693,2.9928125677895645,-0.44676653648427517,0.03416944325001768,-0.4821818040009612
Pparg(+),-1.2023254970690276,2.3057150584416664,1.563697030241815,2.069607718658086,-1.451865788355696
Prdm1(+),0.012813018150924383,-0.516134654826988,-2.3275515450578155,0.0,1.1013695237673113
Prdm5(+),-4.540764131182806,0.6525039619098245,-5.622820270021258,-1.212940316074592,-2.9900006540375554
Prrx2(+),-6.3032510932513075,-2.370407210799331,-6.934567459194039,-1.912863540208978,-4.011752186990476
Pura(+),-2.5741735484703474,0.7392780334946512,-2.4040962843797504,0.2675303630151421,-2.13028218846231
Rara(+),0.8831394202245326,0.2799170211110586,1.5435353109994243,-0.23749471086227264,-1.0883399038406099
Rarb(+),1.9536185793470082,0.02162774912731938,-1.7866999425273538,0.32837140877321047,-5.248815926049448
Rarg(+),-11.998822058881261,-3.338465193781528,-6.09315898246723,-0.9625324842330736,-3.156272319889558
Rel(+),-0.5822987946252219,0.06011523008613142,1.629176963082097,0.6879940740435948,1.2342584724413044
Rela(+),-2.4555483672123057,-0.8627397343505295,2.7071031382343884,-0.1794700534379011,1.1920852364879826
Relb(+),-11.795148037659706,-3.098651006715392,-11.908821239140742,-2.5483337367949765,-6.107109410086619
Rfx1(+),3.4099531199870396,2.382361399852323,3.9029387524471817,0.6117530713340319,1.650963170846511
Rfx2(+),3.2030760259283975,-2.74123255466982,-2.3254393728220304,-0.6463567490041777,0.1262877062213006
Rfx3(+),1.8700560375254731,0.3000722001127668,0.6804002825157565,0.5102388179212929,-2.2318894252004156
Rfx4(+),3.519257770104434,1.2101210904074637,2.636968396578341,1.2086713458998766,-0.7905972536432052
Rfx5(+),0.9555752623035756,-0.1654663621829211,0.05769076764330489,-0.07427949079341593,-1.8807759345116126
Rfxank(+),-2.08532932733822,-1.352937083066133,-2.0738210733998277,-0.86277389309708,-1.302496318425166
Rfxap(+),-1.9480841613297273,-0.8000517556836783,-4.082241062050819,-1.2741655550357902,-1.6719709365392375
Rorc(+),-2.4919634110728746,1.5400750242153745,2.8373919848607208,-0.7725303555346039,-2.862264864664995
Rsl1(+),-0.37313475294686815,-1.444816124816081,-0.2092512241044377,0.2852869676186657,0.6833258697158047
Rslcan18(+),-2.5691830633470407,-1.729629863917313,3.8309690506320124,0.3880020317586011,1.1391596107351838
Runx2(+),3.2185467484985164,2.203613860102972,10.464835675640327,2.292735595793121,0.5565687856975747
Runx3(+),-2.25841497628156,0.5034735345056053,3.725047520659614,2.1893465317602776,-3.8095241535191247
Rxra(+),0.43915190142650096,-1.3162345384298682,4.548349242540618,-0.610205994702271,0.26016459050218566
Rxrb(+),0.503118360457948,1.834142015138722,-1.6875552442969686,0.28099726279073445,-1.102636558506506
Rxrg(+),1.2435572430370023,1.7327969315443956,4.291685662354699,4.0932924036026765,-0.2998800492201628
Satb2(+),0.18890456526622346,-2.0147571313573893,-3.8851861183821312,-0.26323791470372954,-2.1392004853967053
Sin3a(+),-0.6016409786438874,-0.20572283683119438,0.0033874557298973823,-0.9546135277617775,-1.2389346658484788
Sirt6(+),-0.3793613113702476,-0.18222406411947376,-1.0481915980547463,0.4622927975613808,-5.312209469987844
Ski(+),-2.3603523358087832,1.0852306236267246,0.01443687334802378,-1.018729846482074,-0.43910620286467894
Smad1(+),-2.283511386138547,-0.9496451418726167,-1.3723849762541438,-0.06386107401850213,-2.128895836969804
Smad2(+),-5.58063332864626,-0.5530797393568619,-2.3198039353936992,-2.1027856306057795,7.8711540918184335
Smad3(+),1.6450321544475126,0.3698678650100357,1.5706279221633601,1.3388181985548286,2.157573107114968
Smad4(+),-1.2133208954971697,0.3746032022675956,-2.301352445354981,-1.5623192727335387,-2.9822013036089263
Snai1(+),-0.22328609661392188,-0.4003622217299602,0.5966778227881829,0.5153261357659976,-0.6592040120238956
Sox10(+),-5.598924718165433,-1.4459318159637247,1.8265870386123793,-0.668346351546258,-4.998435299558441
Sox11(+),0.0035996274151351695,-0.7414656984967845,-0.79018925203474,-0.35931390684260095,0.27935259526855977
Sox13(+),-0.23912709642537744,0.1733664007136235,-2.7176186396533093,-3.303883667114109,-9.069446091719996
Sox15(+),-0.5861822419684326,0.3629820214579236,2.967280718185773,1.359324824433557,-0.20833586611896585
Sox18(+),1.1367086742245835,0.9057627382205728,1.4020774182839342,-0.7027610895399989,-1.1154264987108953
Sox4(+),-0.9582063897107556,-0.2845896336200767,2.560573279451324,0.4273417031003566,-12.375503272870368
Sox5(+),1.346754064109496,2.0090374560995836,1.7768859916373874,0.24696839923246763,0.7451982898388501
Sox9(+),-1.0217141350049241,0.7507047839972393,1.1764617184046628,-1.2052507130176793,2.920362153191846
Sp1(+),4.614861876272873,1.3798797548200876,1.246697985209392,0.04669643453099267,8.724817157141892
Sp2(+),0.13365324486125707,1.895300861544919,0.3078340941555375,1.147594464843305,1.4290111349127463
Sp3(+),-1.248746831047725,-1.2651052725905205,-1.3174125369134488,-1.3096084866479776,-0.6138222137743928
Sp6(+),-2.46133130436016,-0.9429550124075622,3.751713255257325,-0.2817350668312593,-12.328321327871786
Spdef(+),-0.6314587076239393,0.3121523141858314,-2.3862223145909103,-0.5084107360403314,-1.0683902372658596
Spi1(+),6.205285663277157,2.2476246751444218,2.564444046233206,-0.6618345124453365,-4.84434053251565
Spib(+),-10.32278420735571,-3.235178459895155,-9.67678608864454,-3.343608081819877,-6.218105275341704
Srebf1(+),0.37192266593034046,2.6649621752861963,11.0104274343171,2.4166685722512766,-0.6308812846815489
Srebf2(+),-1.8215237103472206,-0.8401549545343227,-1.0629700159564202,-0.5854928255296433,-3.3200772893217803
Srf(+),4.258958568276687,0.28468308264075637,-2.222301123463925,-1.5888720011092787,-1.3190096901827753
Stat1(+),-7.346460675211749,-1.124828512254948,-13.6240726434344,-0.8700897641693386,-6.437547340710095
Stat2(+),-2.337779090572834,-2.5485130906949465,-6.127324450810619,-0.7074154720341805,-8.427095751738284
Stat3(+),-5.685335405783836,-2.9338243635016514,-5.800843528549157,-1.3667852184774034,-5.383758546142894
Stat5a(+),-3.2371212990707616,-1.8017031152049778,-5.779900416247787,-1.8657813946110828,-37.53591450330869
Stat6(+),-3.0690047199862973,-0.8541932718112699,3.18862482720181,1.9570364304468801,3.5714188637768416
Taf6(+),-1.8847008527862978,-0.5267628219628359,-0.08557215683817898,-0.9206963194746502,-5.3789283229357645
Tal1(+),-8.641427922489482,-0.778526969362605,-1.6567592658503936,0.016786832498990097,-2.1720801559121243
Tal2(+),2.3199716046232797,-0.7976454086456646,-0.1800188422327991,-0.10040267460588978,0.05010851834893827
Tbp(+),0.4050427623321706,-0.2071474829303976,-5.386626049078102,-1.4235319206983337,-1.9166503228508938
Tbx1(+),0.7850959647991238,0.0,-0.9067144717014234,0.19547965793791158,0.6480138718349542
Tbx15(+),0.5873731777596312,-0.5068610660317964,-3.4995809198029417,1.078460562642796,-2.235468111257574
Tbx20(+),0.09261789718312721,1.0582465844047897,1.0099257837883868,-0.3218268029537717,-4.005383787048569
Tbx21(+),1.7937928006518995,1.4492595329837765,-0.2616738772074052,-1.3547888273971986,-0.20162242312028925
Tbx5(+),6.0912498600646865,2.8636067377648273,2.6082716030384767,1.0020763567855546,-2.4416840729981173
Tcf12(+),-0.1794197851278922,-1.472274651185012,-3.132104848642837,-1.307832716751222,9.870110964066502
Tcf3(+),0.6339347683121679,-0.4819513875642623,3.0015594669315417,-0.5813324550517528,2.2830226173844563
Tcf7l1(+),1.6570475350683866,-0.1711145430146778,-7.30466264146198,-0.07577475013559712,-9.63903058100693
Tcf7l2(+),0.874305830749358,-0.9441088213517087,7.163102725587969,0.09095717039201352,-1.0003412374399074
Tead1(+),4.60531375193975,2.5739072481026164,-0.603743257271218,-1.6444346490504376,-3.1402222097315398
Tead3(+),-0.9372373014714415,0.3457379956656582,1.086394261749282,-1.1403762183777868,-2.2919516460156184
Tead4(+),-2.1002338866148627,0.038236700399145986,-0.6150059557339991,-1.1913099613245053,-3.17502787565978
Tef(+),-2.4138866287758693,-0.38079227335337046,-0.29582673871526594,-0.9032708290195511,0.4317640534766791
Tfap2a(+),-1.0944823256536818,-1.0554489368891766,-1.0567439797519254,-0.2860917888631124,-3.2052130287062335
Tfap2b(+),3.843036283649585,0.40473787627699576,2.3272294087627348,-0.14609577687294434,12.514645613414773
Tfap2c(+),0.732905184875658,-0.4754668067453332,0.9608542905059221,-0.6824451897038212,-6.196253642260502
Tfap2d(+),-1.18232828562059,0.8112794493847534,0.18134925469510305,-0.9451556320494438,-1.5972571572160128
Tfap4(+),-1.4266023355756372,-0.6498038939376217,-2.0707176125264013,-2.006896427542299,0.7069584754228787
Tfdp1(+),-8.442362289117302,-2.948836604399438,-8.78720079584353,-1.1151781366727678,-4.420532271747892
Tfe3(+),0.5591034942950703,-1.2336116250562525,0.5126304704367606,-0.12768687861585246,1.0335701059237712
Tfeb(+),2.7564905528122585,2.630201529562243,-0.6862056283447363,0.7056665697170353,-1.667597907419598
Thap1(+),1.005745138726631,1.1071547843893599,-2.59406435971069,-0.8915079574273317,-1.707191336999563
Thra(+),0.7753974537393956,-0.1957864983097614,1.5724350278089252,0.6341063152150653,1.5680782724324718
Thrb(+),-0.7324229259866095,0.7621645071679598,2.0937490135399233,2.6087384715339033,-1.298835806863183
Trp53(+),-2.0063054731127496,-0.43078712172207034,-5.13962672173607,0.8788444881514565,-14.840133400634679
Trp73(+),-2.410224937346377,-0.4628662081299114,-1.0883725348269404,-0.3475339159894885,-1.4423440509671233
Twist1(+),0.5365097814714173,-0.5211518818920859,-0.2804213039148418,1.3835298060705084,0.59329650162241
Ube2k(+),-4.1529019792056046,-3.247728719389731,-6.717595410545631,-2.233288565264483,4.151025047714723
Usf1(+),-2.54585687898587,-1.243715191435462,-0.3624712723725116,1.3504036315874144,-1.3265695673472822
Usf2(+),0.809432094112543,-1.1009930517300988,-0.8082892257131966,1.893194889116991,-2.805086060970909
Vax2(+),-0.6635315588355214,0.3555631262536961,1.5938786132087104,2.138448299440215,-0.17340197027283688
Vdr(+),-2.085737152315055,-1.0241350127601776,-0.8507250740708902,-0.5005380234806771,-3.169042796864479
Vps4b(+),-0.2069428961314304,0.40844918549177694,0.576362724042273,-1.2690903459169176,-2.085764619166125
Vsx1(+),-2.9735095469455546,-0.6708128923764045,-1.9674302774889092,-0.8144950190886038,-2.4641410806680364
Xbp1(+),-0.6902389438304879,0.18041660617599825,-2.158035391035537,-0.9144904049629119,-0.27994327041499406
Yy1(+),-0.2742736370699725,-2.547632850404907,0.5051205755919423,-0.13488256291250675,10.647624838644116
Zbtb11(+),-2.352082490654157,-0.6361854573892485,0.0011625254209629548,0.1709334086520837,-4.623435506766001
Zbtb14(+),2.4436612681972822,-0.4510411180750107,1.8961586524419376,-0.09590900504712556,-1.6920795873188081
Zbtb17(+),-3.148724957401079,-1.4506406369431062,-0.48340625819860267,0.053973505733673766,1.7719851481931326
Zbtb20(+),5.483554290645243,1.6078156606325233,2.3092629045910664,-0.6350895990235838,3.7932728968109783
Zbtb24(+),-0.9740462287324415,-0.9923650503370677,0.7063684744173804,-0.8266574917601036,0.9043697346840923
Zbtb25(+),0.6741615593273117,-0.28092989521009354,0.26214217826032815,-1.3228412074403748,4.836910231043426
Zbtb4(+),1.2886463516782718,1.0287153972336793,0.7554284516709722,-1.6304010508371278,0.5471526197216293
Zbtb41(+),-1.0108105049072371,0.8742051918597074,-0.01278617951972978,-0.8232135304375764,1.0498322511326994
Zbtb5(+),0.0,0.0,-1.079179038769235,0.0,-0.9562240897909952
Zbtb7a(+),-2.8866888262912673,-0.27148262710015525,0.4466555375562676,-0.719278448296622,-1.8039074561806419
Zeb1(+),0.9593324521015865,2.0330135157255596,3.0141174353169613,1.2183965988178844,-2.247248209216614
Zfhx2(+),-0.5329036115659589,0.5677054669361876,1.2147579196933476,0.4001450367290572,-3.682514531766862
Zfp101(+),-2.2271746884790264,-0.21391644336908058,6.145402939577733,1.0461535729527327,-0.9946921581120944
Zfp12(+),-0.30097363014372325,1.1581591765058254,1.6826335298189623,-0.04903730495351313,0.596245265600065
Zfp128(+),-0.37551999953849724,-1.3774061223150407,-0.015948827141975253,0.5227658911162391,0.021339524419232425
Zfp13(+),-0.4696027231790481,-0.5466008860456933,-3.0790231680421063,2.181142481957126,0.5865419688873634
Zfp143(+),-0.9939034033358576,-0.7382124169729533,1.5575124630672599,-0.7542645132920752,0.24600435531799913
Zfp148(+),-0.8967386804134354,-0.6968715255465047,-6.4472202575882,-1.656180092631499,9.830239009769617
Zfp174(+),-2.7855445716429896,0.5476687820606083,-1.2817580878623185,0.30520177764655637,-2.8443680219297356
Zfp2(+),-0.3912367694936168,1.5659803647543091,0.6055568536068899,0.0,0.0
Zfp202(+),1.9942715933215656,1.9360725561688965,0.9013095322473542,-0.8821793191177824,0.2085786145494264
Zfp217(+),-0.6264460254015445,0.24737227460200095,2.846272482156461,0.5065759977312222,1.2984329909194356
Zfp28(+),1.080193876727009,1.20467055935795,-1.0878173455599374,0.0,0.24420275673600023
Zfp281(+),1.7411500441208738,-0.2665381147296583,1.6557109477065544,1.8540661832534695,-0.569763977203301
Zfp287(+),0.9237653748957882,-0.28304421510566763,-1.3364589106025182,-0.9079092700489263,-1.9899932730177587
Zfp30(+),0.5677117206785405,1.9360725561688967,-0.9310648287185472,1.2629322531155778,-0.2844540804676163
Zfp329(+),-0.7618798441260637,-0.4873941002785853,-1.5238371261684827,-1.4127976490512146,-2.6955190908230655
Zfp341(+),-0.5302199221726009,-0.8393086423775143,-1.810617027079997,0.47173442089709966,-0.7614988665951709
Zfp354a(+),0.0,0.0,1.2314899297393724,0.0,0.0
Zfp354c(+),-1.21926596876105,1.1935829294763638,0.39204782875394717,-0.8801948498089519,-0.8451800994343122
Zfp358(+),-0.9322843352568438,-0.514991116979932,0.9390801294940261,0.5426573936610974,-1.1772765583059774
Zfp384(+),2.417819385495275,0.19619824006844216,1.7383179564124445,-0.8477491699957299,-0.29115368771421346
Zfp398(+),-0.2745114834571084,0.29662015575692696,1.5240992535366076,2.214264652071407,-0.5388357677163084
Zfp41(+),-2.294522433473787,0.5419850921387412,-2.048782456339856,-0.8860000726994319,-5.145388099835261
Zfp445(+),0.16278532106304353,-0.7358982910113362,0.3027950162981561,-0.6108855775793253,-0.08504169927613682
Zfp449(+),4.770283298441565,0.612864276201543,1.7834949070483903,0.05201742325382476,-2.273070174928962
Zfp457(+),-1.5295320186292973,1.5435790443428974,-0.27209316664813654,-1.0764325195916418,-3.617959397785739
Zfp472(+),-1.2463639192748817,0.4321113151719451,3.270802017776398,-0.17454567809500962,2.6925630885604575
Zfp513(+),-3.75604195272559,0.8227972124428001,1.347666479189075,-0.44597558073635096,-0.3174879056802982
Zfp536(+),-5.918396816690745,-0.4704902380578641,-1.3417173524203045,-1.7941622292395696,-3.5886014476248413
Zfp558(+),-0.48547332258215375,-0.518861919515232,-0.3927555562778277,-0.7542645132920751,1.1176239541978417
Zfp560(+),-0.997922900489219,0.13296492901271903,1.4332861169495446,-0.7542645132920752,1.440031092092254
Zfp574(+),-1.0875864554718804,-1.0560913821812388,-0.7203004106559214,0.0,1.4887137596482394
Zfp580(+),-9.991226791426351,-2.2052045329224192,1.6766129994184595,1.089179857510364,-5.248964438835226
Zfp592(+),-1.0637950961979399,0.6284586926053302,-0.3203666539651159,-0.4565246046315026,-3.594142085362974
Zfp595(+),-10.555258767371159,-1.761569401475632,-1.0129283410913061,-0.9265859179056959,-4.55640003715442
Zfp60(+),-4.378622980164615,0.24704820641030864,-2.0694941414637897,-0.26485879531751705,-4.025838085498948
Zfp605(+),-2.1709226506194472,0.8239132752043746,-0.9004108931940229,-0.7542645132920751,-3.0504548435441268
Zfp617(+),0.8891482401681788,-0.8277257971722077,2.381709925173214,0.6111954359710698,-0.49348358807012455
Zfp629(+),2.9707030452707692,1.0851671243183902,1.523702620470731,1.6607034481787535,0.6976291245067578
Zfp639(+),1.635969579572295,-0.607800520426129,6.3049547298224144,0.27377561922164523,1.7162037217676902
Zfp64(+),1.0266466513295929,0.0,4.1959187619765625,0.22142747167691132,-1.5438340208411063
Zfp644(+),-1.9317114920362022,-0.9943273397130031,-7.180775097758179,-1.7617027436171264,-6.0350303518528
Zfp647(+),-1.4991261370494802,2.5321757793763173,0.14217664629124413,0.27038685026418935,-1.6512978400245537
Zfp667(+),-0.9166435706633954,-0.12288007939927345,2.0977250044924594,1.3067531320617587,-25.09895110800809
Zfp697(+),2.5106095125146752,0.16217109928440313,0.2974932355059116,0.37625218380480624,-0.4902544269402262
Zfp738(+),-0.7520355168926581,-0.9659990521977548,-1.6034319875634284,-0.8452791775424745,-1.6033255208289334
Zfp74(+),0.4291844676807609,4.077160279166587,1.595291917390214,1.4363183152753902,-2.1917651831800136
Zfp740(+),-0.809020783312405,-0.862739371989059,0.4782460966502886,-1.5288308065502947,1.6253986877254396
Zfp748(+),-2.9082325011163266,-2.8609610775624517,-4.168701053508903,0.023258747565336253,-1.902753092949824
Zfp759(+),-0.024910226634077357,-0.6592288832315852,1.2938265459623364,-0.2189737658861062,-2.750198508448176
Zfp771(+),-0.4476197889620262,-1.8646194749621503,-0.8083689606589229,-0.5206832756321186,-1.3194886842810742
Zfp78(+),-1.2659591840968336,-0.6559406769273145,-1.0199754346856633,-0.6042607306758003,0.727081143384038
Zfp811(+),-1.1634730811704757,1.9360725561688963,-0.9808020292353742,0.0,-2.180042668809202
Zfp85(+),-0.8351360697398934,0.0,0.0,0.0,0.0
Zfp874a(+),-5.91278100820871,-1.507445319052133,-4.074727266365982,0.4061405720932809,-2.407287607054498
Zfp882(+),-0.42092154631505796,0.9448229153925989,-0.9492031672818847,2.7634840117761033,-3.0992834711181567
Zfp9(+),0.0,1.9360725561688967,0.3340809762086406,0.0,0.6480138718349541
Zfp90(+),-2.5230172471858583,0.11102600903940188,0.7293370502203728,0.4136750652609607,0.3990286140452819
Zfp932(+),-9.484768381665797,-2.6587058682599594,-3.651743092804404,-0.46524750696588596,-5.380960197702511
Zfp94(+),-0.36085270510870787,-0.8501852080002167,2.3153125449202308,1.78337722168135,2.1645202186780255
Zfp943(+),0.5598343482748516,0.2462074011996038,1.848007765606585,1.3398870464837997,-1.1915900047603165
Zfp944(+),-1.1786792770554366,2.2887006702070916,0.6995087087994747,-1.016543199815005,-0.5882360200902396
Zfp952(+),-0.08769653892113322,0.0,-1.732299616974591,0.0,0.6480138718349552
Zfp979(+),0.5542702377745364,0.0,1.1407246029978346,0.0,2.1774191159789824
Zfp985(+),-0.9467681574200346,-0.8573947484846287,1.4101554301622312,1.3280197150781932,-1.006505249050384
Zfp989(+),-3.986504898894734,0.5172038679818842,-3.768485761298671,-0.5173301962035267,-18.76981938253934
Zfp995(+),0.9313174637660177,-1.1648661808018668,1.3165379873391345,1.3293932614744226,-3.138935074321071
Zfx(+),7.4829449452283425,-0.11901459313477535,0.1716976608424905,-0.8508071321393904,11.041922417430865
Zfy1(+),-1.0526881534831969,1.5074983174921406,-2.736180782950702,-1.912609391516753,-0.6552579725013151
Zscan12(+),-1.2580904224894902,-0.7717652712775369,-2.222378949857293,0.05543896924440679,1.2590727579824301
Zscan26(+),-0.49264468928226013,1.2938460597471835,-0.1920857362125053,0.6356676840192662,-0.6031750403065613
Zscan29(+),0.514482625830069,-0.6664876108485077,-1.6766294823480554,1.3440519361905692,-1.5060237193520327
Zzz3(+),2.4347299730893854,-0.44299940047981695,-0.06682077626034162,-1.3647581085698643,-1.6981291016324669
