names,scores,logfoldchanges,pvals,pvals_adj,cluster,direction
Rora,-0.060736813,-6.1493297,0.9515688126942681,1.0,Bcells,WT_up
Sox7,-0.06311865,-24.62058,0.9496720237294031,1.0,Bcells,WT_up
Lhx6,-0.06311865,-25.6873,0.9496720237294031,1.0,Bcells,WT_up
Tbx20,-0.06311865,-24.01476,0.9496720237294031,1.0,Bcells,WT_up
Tbx5,-0.06311865,-24.938837,0.9496720237294031,1.0,Bcells,WT_up
Hoxd3,-0.09765527,-0.67113626,0.9222060358093438,1.0,Bcells,WT_up
Tcf15,-0.1262373,-25.407948,0.8995440871346724,1.0,Bcells,WT_up
Batf3,-0.1262373,-26.114428,0.8995440871346724,1.0,Bcells,WT_up
Tbx15,-0.14529198,-2.0425744,0.8844803420567654,1.0,Bcells,WT_up
Etv1,-0.16791943,-1.415493,0.8666466672965742,1.0,Bcells,WT_up
Mitf,-0.20275378,-1.3430527,0.8393274895047476,1.0,Bcells,WT_up
Ebf3,-0.21912889,-0.32062456,0.8265496415911208,1.0,Bcells,WT_up
Gli2,-0.22270165,1.1552099,0.823767716912368,1.0,Bcells,KO_up
Rarb,-0.24473363,-1.7456331,0.8066626854344761,1.0,Bcells,WT_up
Rorb,-0.2524746,-28.614422,0.8006742460202081,1.0,Bcells,WT_up
Tfcp2l1,-0.33673203,-0.8964572,0.7363189075402176,1.0,Bcells,WT_up
Pgr,-0.3638254,-2.115491,0.7159883768166959,1.0,Bcells,WT_up
Mbd1,-0.41027123,-1.1050549,0.6816070001247853,1.0,Bcells,WT_up
Ppara,-0.5162629,-3.641088,0.6056707927557554,1.0,Bcells,WT_up
Ikzf1,-0.56687695,-0.3587748,0.5707978005164391,1.0,Bcells,WT_up
Rbpj,-0.84674263,-2.3297534,0.3971385872252633,1.0,Bcells,WT_up
Lef1,-0.9479707,-5.38604,0.34314439045581424,1.0,Bcells,WT_up
Pparg,-1.0063256,-2.554321,0.31425895114933633,1.0,Bcells,WT_up
Mlxipl,-1.0319303,-4.603436,0.30210473572804286,1.0,Bcells,WT_up
Klf2,-1.1480448,-2.0884473,0.25095004076440874,1.0,Bcells,WT_up
Stat4,-1.1700768,-4.180865,0.24197004283195667,1.0,Bcells,WT_up
Tfap2b,-1.3332326,-3.4433467,0.18245548205664974,1.0,Bcells,WT_up
Zeb1,-1.5085952,-8.625763,0.13140224374570267,1.0,Bcells,WT_up
Ets1,-1.8155544,-10.065316,0.06943875970349349,1.0,Bcells,WT_up
Ebf1,-1.95906,-35.89644,0.05010576388489904,1.0,Bcells,WT_up
Nfatc1,-2.1805706,-6.44329,0.02921518398189403,1.0,Bcells,WT_up
Bcl11a,-2.2305892,-13.260179,0.02570834912851086,0.9518436918074576,Bcells,WT_up
Fli1,-2.5735736,-19.520878,0.010065423152545671,0.4948558038440077,Bcells,WT_up
Mef2c,-2.7093382,-27.003994,0.006741756720474321,0.36959390022218386,Bcells,WT_up
Pax5,-2.8442097,-18.659939,0.004452173396019541,0.2840865535034597,Bcells,WT_up
Bach2,-5.544318,-89.30287,2.9510149627766824e-08,1.4750156455612117e-05,Bcells,WT_up
Foxn3,-7.8919153,-63.153114,2.975836839150487e-15,2.231133670153078e-12,Bcells,WT_up
Foxp1,-9.572301,-125.43218,1.0455291476750044e-21,3.1355419138773386e-18,Bcells,WT_up
Zbtb16,5.0487494,63.346172,4.447115797116301e-07,0.0013336900275551788,Pericytes/SMC,KO_up
Rbpj,1.5057673,9.208193,0.13212690202769983,1.0,Pericytes/SMC,KO_up
Zbtb7c,1.1493603,4.369439,0.2504074641416334,1.0,Pericytes/SMC,KO_up
Tcf7l2,1.1409246,2.9889846,0.2539013108050784,1.0,Pericytes/SMC,KO_up
Pbx3,1.0755482,2.999197,0.28212939917742186,1.0,Pericytes/SMC,KO_up
Creb5,0.98486465,10.548045,0.3246905575528134,1.0,Pericytes/SMC,KO_up
Jdp2,0.80771554,3.729382,0.41925434926805716,1.0,Pericytes/SMC,KO_up
Ahr,0.6706359,30.616415,0.5024525141130713,1.0,Pericytes/SMC,KO_up
Epas1,0.59260595,1.275161,0.5534449119628096,1.0,Pericytes/SMC,KO_up
Barx2,0.5588632,31.559402,0.5762550586215458,1.0,Pericytes/SMC,KO_up
Meox2,0.53566515,2.895494,0.5921899978088873,1.0,Pericytes/SMC,KO_up
Etv6,0.5272295,5.0840406,0.5980342446243172,1.0,Pericytes/SMC,KO_up
Prrx1,0.5187938,7.1350026,0.6039045416622191,1.0,Pericytes/SMC,KO_up
Npas3,0.4491995,6.2993846,0.6532877408713962,1.0,Pericytes/SMC,KO_up
Fli1,0.44287276,-4.394745,0.6578577739837157,1.0,Pericytes/SMC,WT_up
Ets1,0.41545683,2.5004385,0.6778075160296244,1.0,Pericytes/SMC,KO_up
Elf4,0.411239,1.9579374,0.6808973023426337,1.0,Pericytes/SMC,KO_up
Bcl11a,0.3774963,3.7046177,0.7058048121045747,1.0,Pericytes/SMC,KO_up
Batf3,0.33531794,29.115656,0.7373852590238918,1.0,Pericytes/SMC,KO_up
Etv1,0.31633767,2.8755352,0.7517462115362183,1.0,Pericytes/SMC,KO_up
Ikzf2,0.31001094,2.8476167,0.7565526449989627,1.0,Pericytes/SMC,KO_up
Rel,0.2509612,-0.9380773,0.8018440851170394,1.0,Pericytes/SMC,WT_up
Sox17,0.2235453,29.043577,0.8231111337275557,1.0,Pericytes/SMC,KO_up
Runx3,0.2235453,28.686676,0.8231111337275557,1.0,Pericytes/SMC,KO_up
E2f7,0.2235453,28.961435,0.8231111337275557,1.0,Pericytes/SMC,KO_up
Ehf,0.2235453,28.782228,0.8231111337275557,1.0,Pericytes/SMC,KO_up
Nfia,0.20245612,4.874423,0.8395601613745652,1.0,Pericytes/SMC,KO_up
Pou2f2,0.16660452,-0.5766623,0.8676812423672556,1.0,Pericytes/SMC,WT_up
Tcf7,0.14551534,0.2021299,0.8843040096221314,1.0,Pericytes/SMC,KO_up
Mybl1,0.1412975,-0.22792234,0.8876349257123287,1.0,Pericytes/SMC,WT_up
Relb,0.12653507,-0.02825125,0.8993083877033858,1.0,Pericytes/SMC,WT_up
Pknox2,0.11177265,28.327639,0.9110036752896885,1.0,Pericytes/SMC,KO_up
Rorb,0.11177265,28.59043,0.9110036752896885,1.0,Pericytes/SMC,KO_up
Egr1,0.11177265,27.57356,0.9110036752896885,1.0,Pericytes/SMC,KO_up
Gli1,0.11177265,30.397053,0.9110036752896885,1.0,Pericytes/SMC,KO_up
Gata2,0.11177265,27.355516,0.9110036752896885,1.0,Pericytes/SMC,KO_up
Tfcp2l1,0.11177265,24.9411,0.9110036752896885,1.0,Pericytes/SMC,KO_up
Tbx15,0.07381213,3.4712696,0.9411598781371707,1.0,Pericytes/SMC,KO_up
Trp63,0.04006944,1.0387582,0.9680377656790486,1.0,Pericytes/SMC,KO_up
Nfatc2,0.04006944,0.6742172,0.9680377656790486,1.0,Pericytes/SMC,KO_up
Elf5,0.035851605,0.35621297,0.9714006853745917,1.0,Pericytes/SMC,KO_up
Irf8,0.03163377,-5.0766506,0.974764113635696,1.0,Pericytes/SMC,WT_up
Ppargc1a,0.03163377,-1.7203366,0.974764113635696,1.0,Pericytes/SMC,WT_up
Bcl11b,0.014762425,-1.6533034,0.9882217166482167,1.0,Pericytes/SMC,WT_up
Hdx,0.014762425,1.1726227,0.9882217166482167,1.0,Pericytes/SMC,KO_up
Nr2f2,0.008435671,1.7220963,0.993269387735124,1.0,Pericytes/SMC,KO_up
Arnt2,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Hoxd9,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Pgr,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Lhx6,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Ascl2,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Hes5,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Tfec,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Klf4,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Arid3c,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Tal1,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Bcl6b,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Tbx20,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Mafa,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Myb,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Foxp3,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Sox7,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Erg,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Spic,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Nr2e1,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Nr5a2,0.0,0.0,1.0,1.0,Pericytes/SMC,WT_up
Glis3,-0.0021089178,-1.7105494,0.9983173282246267,1.0,Pericytes/SMC,WT_up
Foxp2,-0.014762425,1.2592627,0.9882217166482167,1.0,Pericytes/SMC,KO_up
Hoxd3,-0.044287276,-1.747322,0.96467541428931,1.0,Pericytes/SMC,WT_up
Stat1,-0.06326754,-1.452314,0.9495534659691941,1.0,Pericytes/SMC,WT_up
Zeb1,-0.07170321,-0.8822041,0.9428381029747978,1.0,Pericytes/SMC,WT_up
Klf12,-0.07381213,-4.336068,0.9411598781371707,1.0,Pericytes/SMC,WT_up
Irf5,-0.07381213,0.69417197,0.9411598781371707,1.0,Pericytes/SMC,KO_up
Rarb,-0.07381213,2.3060353,0.9411598781371707,1.0,Pericytes/SMC,KO_up
Mecom,-0.09490131,1.884506,0.924393219999012,1.0,Pericytes/SMC,KO_up
Bach2,-0.09911914,-4.9257307,0.9210436748221721,1.0,Pericytes/SMC,WT_up
Etv5,-0.11177265,0.2627199,0.9110036752896885,1.0,Pericytes/SMC,KO_up
Stat4,-0.11177265,-0.10513897,0.9110036752896885,1.0,Pericytes/SMC,WT_up
Tbx5,-0.11599048,-0.5541885,0.9076600836940046,1.0,Pericytes/SMC,WT_up
Id1,-0.15605992,-1.3651924,0.8759857875037547,1.0,Pericytes/SMC,WT_up
Tfap2b,-0.15605992,-1.9845052,0.8759857875037547,1.0,Pericytes/SMC,WT_up
Spi1,-0.18769369,-26.002495,0.8511167754344076,1.0,Pericytes/SMC,WT_up
Itgb2,-0.18769369,-26.002495,0.8511167754344076,1.0,Pericytes/SMC,WT_up
Nhlh1,-0.18769369,-30.137049,0.8511167754344076,1.0,Pericytes/SMC,WT_up
Egr3,-0.18769369,-27.396156,0.8511167754344076,1.0,Pericytes/SMC,WT_up
Nfatc1,-0.21510963,0.21147957,0.8296818502429062,1.0,Pericytes/SMC,KO_up
Pax5,-0.26361474,-2.8481045,0.7920768024161586,1.0,Pericytes/SMC,WT_up
Klf2,-0.26361474,-3.3500533,0.7920768024161586,1.0,Pericytes/SMC,WT_up
Irf4,-0.26783258,-3.2277372,0.7888281977345023,1.0,Pericytes/SMC,WT_up
Ikzf1,-0.3184466,-5.6944323,0.7501461940448095,1.0,Pericytes/SMC,WT_up
Foxn3,-0.4006944,-4.300506,0.6886451352464676,1.0,Pericytes/SMC,WT_up
Lef1,-0.40702116,-3.7270708,0.6839924526517421,1.0,Pericytes/SMC,WT_up
Mbd1,-0.4260014,-0.27609485,0.670106816151898,1.0,Pericytes/SMC,WT_up
Nfib,-0.436546,2.2723482,0.6624406299992309,1.0,Pericytes/SMC,KO_up
Gli2,-0.44076383,-2.5037353,0.6593839751663491,1.0,Pericytes/SMC,WT_up
Ppara,-0.44498166,-0.5667865,0.656332997579949,1.0,Pericytes/SMC,WT_up
Hoxb6,-0.4491995,-2.7093651,0.6532877408713962,1.0,Pericytes/SMC,WT_up
Klf8,-0.4829422,-0.80411625,0.6291367796544634,1.0,Pericytes/SMC,WT_up
Maf,-0.49981353,-2.2646325,0.6172063761924378,1.0,Pericytes/SMC,WT_up
Prdm1,-0.5272295,-3.966322,0.5980342446243172,1.0,Pericytes/SMC,WT_up
Tcf15,-0.53566515,-2.9089599,0.5921899978088873,1.0,Pericytes/SMC,WT_up
Ikzf3,-0.59260595,-2.1148875,0.5534449119628096,1.0,Pericytes/SMC,WT_up
Pparg,-0.6136951,9.376107,0.5394168234125116,1.0,Pericytes/SMC,KO_up
Mlxipl,-0.6917251,-2.148947,0.48911000179359765,1.0,Pericytes/SMC,WT_up
Ebf3,-0.9005079,-4.868973,0.3678500028171585,1.0,Pericytes/SMC,WT_up
Tcf4,-0.95323086,-9.5564575,0.34047310098473293,1.0,Pericytes/SMC,WT_up
Rora,-1.0122806,0.070389755,0.3114039145796411,1.0,Pericytes/SMC,KO_up
Pbx1,-1.0966372,-3.9552028,0.2727999745390497,1.0,Pericytes/SMC,WT_up
Mitf,-1.1873208,-11.826333,0.23510111818365698,1.0,Pericytes/SMC,WT_up
Mef2c,-1.8895904,-18.208632,0.05881275841170326,1.0,Pericytes/SMC,WT_up
Foxp1,-3.1001093,-29.63946,0.0019344924531456559,0.8287918381405459,Pericytes/SMC,WT_up
Ebf1,-3.441754,-174.52045,0.0005779556003348763,0.43332221135107357,Pericytes/SMC,WT_up
Zbtb7c,7.0390983,14.215777,1.93488204558047e-12,1.1605422509391658e-10,BasalEpi_Acta2+Trp63,KO_up
Zbtb16,7.0033712,11.792145,2.498757714594373e-12,1.4693675266801028e-10,BasalEpi_Acta2+Trp63,KO_up
Etv5,4.5558286,6.3851604,5.217947140784715e-06,0.0001337489185915672,BasalEpi_Acta2+Trp63,KO_up
Stat1,3.6969893,6.8468547,0.00021817146422697129,0.0041508625541905935,BasalEpi_Acta2+Trp63,KO_up
Prrx1,3.2506518,3.199452,0.0011514080964801514,0.018766700442086816,BasalEpi_Acta2+Trp63,KO_up
Bcl11b,2.9825506,4.4408126,0.0028585740327290894,0.04101848576150497,BasalEpi_Acta2+Trp63,KO_up
Ehf,2.1789439,1.9858716,0.029335844866097634,0.2962228914256795,BasalEpi_Acta2+Trp63,KO_up
Trp63,1.9914521,4.277568,0.04643120496767766,0.432444669869768,BasalEpi_Acta2+Trp63,KO_up
Ikzf1,1.7886347,2.6553981,0.07367366704182624,0.6120424583336201,BasalEpi_Acta2+Trp63,KO_up
Jdp2,1.5948734,1.7038709,0.1107405496760366,0.8173102692869603,BasalEpi_Acta2+Trp63,KO_up
Ahr,1.545811,1.5255241,0.12215019868362137,0.8802158370353469,BasalEpi_Acta2+Trp63,KO_up
Relb,1.478736,1.3951967,0.1392108755387117,0.9754519059359729,BasalEpi_Acta2+Trp63,KO_up
Tcf7,1.3467753,1.0556253,0.1780525974992695,1.0,BasalEpi_Acta2+Trp63,KO_up
Epas1,1.0651398,1.31337,0.28681268408208915,1.0,BasalEpi_Acta2+Trp63,KO_up
Hdx,0.99945796,0.6989299,0.31757288671982564,1.0,BasalEpi_Acta2+Trp63,KO_up
Fli1,0.8703833,-0.0012016512,0.3840909711390472,1.0,BasalEpi_Acta2+Trp63,WT_up
Stat4,0.8471956,1.3656178,0.39688608670868664,1.0,BasalEpi_Acta2+Trp63,KO_up
Nfib,0.801915,5.3645687,0.42260212707243217,1.0,BasalEpi_Acta2+Trp63,KO_up
Elf5,0.77434856,1.2046286,0.4387246988411141,1.0,BasalEpi_Acta2+Trp63,KO_up
Itgb2,0.76081413,2.5732062,0.44676809818393093,1.0,BasalEpi_Acta2+Trp63,KO_up
Elf4,0.68587714,1.0615193,0.4927905707113822,1.0,BasalEpi_Acta2+Trp63,KO_up
Rel,0.67801523,0.3740443,0.4977620217682618,1.0,BasalEpi_Acta2+Trp63,KO_up
Mitf,0.5685456,0.7082836,0.5696645544242398,1.0,BasalEpi_Acta2+Trp63,KO_up
Gli2,0.52535486,0.81120616,0.5993365411372568,1.0,BasalEpi_Acta2+Trp63,KO_up
Barx2,0.5235635,0.34484896,0.6005821613241603,1.0,BasalEpi_Acta2+Trp63,KO_up
Ets1,0.4983855,0.5173362,0.618212357082875,1.0,BasalEpi_Acta2+Trp63,KO_up
Ikzf3,0.48913035,0.9702881,0.6247494264542641,1.0,BasalEpi_Acta2+Trp63,KO_up
Klf2,0.4850501,1.5445664,0.6276408058833212,1.0,BasalEpi_Acta2+Trp63,KO_up
Lef1,0.45131356,0.5782202,0.6517635846731509,1.0,BasalEpi_Acta2+Trp63,KO_up
Runx3,0.4192688,0.7239719,0.6750197034176784,1.0,BasalEpi_Acta2+Trp63,KO_up
Mecom,0.40832183,1.0387384,0.6830374190858106,1.0,BasalEpi_Acta2+Trp63,KO_up
Irf5,0.3892144,1.7436092,0.6971175574684967,1.0,BasalEpi_Acta2+Trp63,KO_up
Klf4,0.35219374,1.4061638,0.7246929678203895,1.0,BasalEpi_Acta2+Trp63,KO_up
E2f7,0.30432564,2.1352134,0.7608798063232972,1.0,BasalEpi_Acta2+Trp63,KO_up
Pou2f2,0.29725987,0.4784358,0.7662681090574048,1.0,BasalEpi_Acta2+Trp63,KO_up
Nr2f2,0.28780568,1.3971535,0.77349548748724,1.0,BasalEpi_Acta2+Trp63,KO_up
Zeb1,0.26153296,0.9890675,0.793681531924431,1.0,BasalEpi_Acta2+Trp63,KO_up
Sox17,0.25546238,2.721654,0.7983660006534545,1.0,BasalEpi_Acta2+Trp63,KO_up
Prdm1,0.24710287,1.2089356,0.8048286102253143,1.0,BasalEpi_Acta2+Trp63,KO_up
Irf4,0.24570963,1.6340187,0.8059070224923535,1.0,BasalEpi_Acta2+Trp63,KO_up
Arnt2,0.23735012,0.5704237,0.8123851811977751,1.0,BasalEpi_Acta2+Trp63,KO_up
Id1,0.203315,1.3985031,0.8388888242518272,1.0,BasalEpi_Acta2+Trp63,KO_up
Meox2,0.20022996,1.2972255,0.8413007400262053,1.0,BasalEpi_Acta2+Trp63,KO_up
Etv6,0.14489803,2.0588646,0.884791389864755,1.0,BasalEpi_Acta2+Trp63,KO_up
Pparg,0.110365316,0.9019281,0.9121196567408677,1.0,BasalEpi_Acta2+Trp63,KO_up
Irf8,0.10937014,-0.48437452,0.9129089164858148,1.0,BasalEpi_Acta2+Trp63,WT_up
Sox7,0.10329955,24.661016,0.9177252328622848,1.0,BasalEpi_Acta2+Trp63,KO_up
Batf3,0.10329955,25.26149,0.9177252328622848,1.0,BasalEpi_Acta2+Trp63,KO_up
Erg,0.09095933,-1.4899405,0.927524903908777,1.0,BasalEpi_Acta2+Trp63,WT_up
Tcf7l2,0.08498826,-0.94410443,0.9322707227945055,1.0,BasalEpi_Acta2+Trp63,WT_up
Klf8,0.069861546,0.25453055,0.9443038607284084,1.0,BasalEpi_Acta2+Trp63,KO_up
Gata2,0.051649775,23.64685,0.9588077575772092,1.0,BasalEpi_Acta2+Trp63,KO_up
Tal1,0.051649775,22.70982,0.9588077575772092,1.0,BasalEpi_Acta2+Trp63,KO_up
Hoxd9,0.051649775,26.527428,0.9588077575772092,1.0,BasalEpi_Acta2+Trp63,KO_up
Lhx6,0.051649775,24.367046,0.9588077575772092,1.0,BasalEpi_Acta2+Trp63,KO_up
Hoxb6,0.03771727,0.81647444,0.9699131039131135,1.0,BasalEpi_Acta2+Trp63,KO_up
Arid3c,0.0,0.0,1.0,1.0,BasalEpi_Acta2+Trp63,WT_up
Nr5a2,0.0,0.0,1.0,1.0,BasalEpi_Acta2+Trp63,WT_up
Hes5,0.0,0.0,1.0,1.0,BasalEpi_Acta2+Trp63,WT_up
Nr2e1,0.0,0.0,1.0,1.0,BasalEpi_Acta2+Trp63,WT_up
Rorb,0.0,0.0,1.0,1.0,BasalEpi_Acta2+Trp63,WT_up
Nhlh1,0.0,0.0,1.0,1.0,BasalEpi_Acta2+Trp63,WT_up
Gli1,-0.0026869825,0.21984366,0.9978561007190868,1.0,BasalEpi_Acta2+Trp63,KO_up
Tbx5,-0.0026869825,0.76565325,0.9978561007190868,1.0,BasalEpi_Acta2+Trp63,KO_up
Spi1,-0.010946966,0.752738,0.9912657594584969,1.0,BasalEpi_Acta2+Trp63,KO_up
Foxp3,-0.013235877,0.2630126,0.9894396065857981,1.0,BasalEpi_Acta2+Trp63,KO_up
Tbx20,-0.054436274,-24.062983,0.9565875781658848,1.0,BasalEpi_Acta2+Trp63,WT_up
Spic,-0.054436274,-25.754156,0.9565875781658848,1.0,BasalEpi_Acta2+Trp63,WT_up
Tfec,-0.054436274,-25.61301,0.9565875781658848,1.0,BasalEpi_Acta2+Trp63,WT_up
Tcf15,-0.054436274,-26.255642,0.9565875781658848,1.0,BasalEpi_Acta2+Trp63,WT_up
Ascl2,-0.057222776,-2.0609736,0.9543677355004947,1.0,BasalEpi_Acta2+Trp63,WT_up
Bcl6b,-0.057222776,-1.6163864,0.9543677355004947,1.0,BasalEpi_Acta2+Trp63,WT_up
Hoxd3,-0.063392885,-1.3198841,0.94945365385114,1.0,BasalEpi_Acta2+Trp63,WT_up
Mafa,-0.065582275,-0.83205026,0.9477103997622278,1.0,BasalEpi_Acta2+Trp63,WT_up
Myb,-0.073941775,-0.5664642,0.9410567127876777,1.0,BasalEpi_Acta2+Trp63,WT_up
Nfatc1,-0.08568489,0.255608,0.9317169165730776,1.0,BasalEpi_Acta2+Trp63,KO_up
Tbx15,-0.086879104,-0.9184549,0.9307676115323883,1.0,BasalEpi_Acta2+Trp63,WT_up
Egr3,-0.15644209,-1.5691224,0.8756845602994041,1.0,BasalEpi_Acta2+Trp63,WT_up
Foxp2,-0.1658963,-1.8699934,0.8682385667275607,1.0,BasalEpi_Acta2+Trp63,WT_up
Egr1,-0.17734085,-0.88995785,0.8592406689708896,1.0,BasalEpi_Acta2+Trp63,WT_up
Tfcp2l1,-0.20072755,-0.39919668,0.8409116199718587,1.0,BasalEpi_Acta2+Trp63,WT_up
Maf,-0.20729573,-0.70366675,0.8357789127276406,1.0,BasalEpi_Acta2+Trp63,WT_up
Pknox2,-0.2405347,0.23621398,0.809915770916827,1.0,BasalEpi_Acta2+Trp63,KO_up
Rarb,-0.24371926,-0.36740026,0.8074482514783153,1.0,BasalEpi_Acta2+Trp63,WT_up
Mybl1,-0.28601435,-0.98183614,0.7748671226220676,1.0,BasalEpi_Acta2+Trp63,WT_up
Pgr,-0.40712762,-0.09579203,0.6839142662966271,1.0,BasalEpi_Acta2+Trp63,WT_up
Ebf3,-0.503859,-1.4058917,0.6143604779958571,1.0,BasalEpi_Acta2+Trp63,WT_up
Ppargc1a,-0.6642818,-3.507322,0.5065099753817216,1.0,BasalEpi_Acta2+Trp63,WT_up
Ppara,-0.77524424,-0.8315246,0.4381953668975268,1.0,BasalEpi_Acta2+Trp63,WT_up
Pax5,-0.8107721,-1.5150926,0.4174965633562028,1.0,BasalEpi_Acta2+Trp63,WT_up
Bcl11a,-0.82102245,-1.0159823,0.41163348985406345,1.0,BasalEpi_Acta2+Trp63,WT_up
Etv1,-0.8441106,-1.3630506,0.3986076161488352,1.0,BasalEpi_Acta2+Trp63,WT_up
Mbd1,-1.1454507,-1.7057933,0.2520225095132752,1.0,BasalEpi_Acta2+Trp63,WT_up
Nfatc2,-1.1971005,-1.805882,0.23126739774653227,1.0,BasalEpi_Acta2+Trp63,WT_up
Tcf4,-1.2537261,-2.3114796,0.2099415647616536,1.0,BasalEpi_Acta2+Trp63,WT_up
Mef2c,-1.2879603,-1.4099648,0.1977597888378344,1.0,BasalEpi_Acta2+Trp63,WT_up
Glis3,-1.6016406,-1.7248904,0.10923510465896748,0.8150799005722661,BasalEpi_Acta2+Trp63,WT_up
Mlxipl,-1.6876241,-2.8906648,0.09148341904754792,0.7126201914898602,BasalEpi_Acta2+Trp63,WT_up
Nfia,-1.9042745,-2.7781823,0.056874449016915046,0.5048644563541453,BasalEpi_Acta2+Trp63,WT_up
Ebf1,-1.90726,-5.1798596,0.05648692807862555,0.5041794562732084,BasalEpi_Acta2+Trp63,WT_up
Ikzf2,-1.9176098,-0.33683914,0.055160499972140585,0.4982721066760531,BasalEpi_Acta2+Trp63,WT_up
Rbpj,-2.6126428,-2.0729244,0.008984518618507142,0.11180320056806191,BasalEpi_Acta2+Trp63,WT_up
Npas3,-2.9661303,-5.7023616,0.003015728503183121,0.04306747514783896,BasalEpi_Acta2+Trp63,WT_up
Klf12,-3.2792134,-3.4743366,0.0010409690076674343,0.017153110186783713,BasalEpi_Acta2+Trp63,WT_up
Tfap2b,-4.0429134,-4.0434017,5.279109998825203e-05,0.0011727445101093912,BasalEpi_Acta2+Trp63,WT_up
Pbx3,-4.414115,-5.8937745,1.0142396255351257e-05,0.00024932005221146245,BasalEpi_Acta2+Trp63,WT_up
Foxn3,-5.1317387,-12.401492,2.8707812330839614e-07,8.69643729092808e-06,BasalEpi_Acta2+Trp63,WT_up
Pbx1,-5.629328,-22.939196,1.8091320473029532e-08,6.867831658052604e-07,BasalEpi_Acta2+Trp63,WT_up
Bach2,-6.387455,-15.605307,1.6866919932109133e-10,8.43064881273255e-09,BasalEpi_Acta2+Trp63,WT_up
Creb5,-7.993574,-17.941988,1.3108221126420546e-15,1.034514609424611e-13,BasalEpi_Acta2+Trp63,WT_up
Rora,-11.048971,-50.968243,2.2174039570942276e-28,3.694441370736438e-26,BasalEpi_Acta2+Trp63,WT_up
Foxp1,-11.428433,-51.71899,3.0149965810246522e-30,6.027983164328622e-28,BasalEpi_Acta2+Trp63,WT_up
Zbtb16,16.802868,85.53385,2.325244441064419e-63,7.748231198613547e-61,Adipocyte,KO_up
Tcf7l2,3.16502,5.1695795,0.0015507225001538873,0.02123569305005255,Adipocyte,KO_up
Gli2,3.1508615,1.6821028,0.0016278960583687829,0.021991262518234144,Adipocyte,KO_up
Mbd1,2.8169808,2.7425127,0.004847742858591933,0.059583528003759045,Adipocyte,KO_up
Relb,2.7999537,1.554306,0.005110995509978882,0.06256275728337415,Adipocyte,KO_up
Stat1,1.8077964,1.8104242,0.07063820677370566,0.6035441085878726,Adipocyte,KO_up
Mitf,1.5721457,0.1583047,0.1159167727002339,0.9076616222663223,Adipocyte,KO_up
Id1,1.2199883,0.7329176,0.22246928409636924,1.0,Adipocyte,KO_up
Hoxd3,1.1760323,0.7938181,0.2395819581631521,1.0,Adipocyte,KO_up
Ikzf1,1.0731289,0.45137048,0.2832132767852593,1.0,Adipocyte,KO_up
Mybl1,0.9889184,0.3725079,0.3227030680694327,1.0,Adipocyte,KO_up
Trp63,0.9680046,0.75071895,0.33304208413046643,1.0,Adipocyte,KO_up
Etv5,0.693904,1.9478918,0.4877424434422889,1.0,Adipocyte,KO_up
Ahr,0.5800347,0.7269381,0.5618912367127713,1.0,Adipocyte,KO_up
Bcl11b,0.5141006,1.1418418,0.6071816513956139,1.0,Adipocyte,KO_up
Elf4,0.5041989,0.46277556,0.6141215904202284,1.0,Adipocyte,KO_up
Hdx,0.43720067,1.2514356,0.6619658229965348,1.0,Adipocyte,KO_up
Fli1,0.38685945,0.047487777,0.6988602726931474,1.0,Adipocyte,KO_up
Foxp3,0.38648927,1.3464187,0.699134340358673,1.0,Adipocyte,KO_up
Mecom,0.37381142,0.31755552,0.7085446134517672,1.0,Adipocyte,KO_up
Ets1,0.34049737,-0.14691274,0.7334819958285519,1.0,Adipocyte,WT_up
Erg,0.32310003,1.8220106,0.7466194792300238,1.0,Adipocyte,KO_up
Tcf7,0.28904566,-0.056155283,0.7725464241463941,1.0,Adipocyte,WT_up
Zbtb7c,0.27650663,0.1311812,0.7821589628425303,1.0,Adipocyte,KO_up
Creb5,0.25536147,0.19667543,0.7984439290353303,1.0,Adipocyte,KO_up
Sox7,0.2528629,2.448039,0.8003741491486607,1.0,Adipocyte,KO_up
Itgb2,0.23884325,-0.08798399,0.8112271322916954,1.0,Adipocyte,WT_up
Pbx1,0.23578946,1.927715,0.8135960462228554,1.0,Adipocyte,KO_up
