,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Mylk,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.14698828494817626,BasalEpi_Acta2+Trp63
Tpm2,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.16394694707671922,BasalEpi_Acta2+Trp63
Nfatc2,9,0.017077798861480076,0,0.0,9,0.017077798861480076,0.0,0.027254953683731143,BasalEpi_Acta2+Trp63
Dgki,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.1864386959623488,BasalEpi_Acta2+Trp63
Lama3,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.2082549870809171,BasalEpi_Acta2+Trp63
Arl15,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.09527084035822077,BasalEpi_Acta2+Trp63
Slit3,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.06151279829622947,BasalEpi_Acta2+Trp63
Tcf15,9,0.017077798861480076,0,0.0,9,0.017077798861480076,0.0,0.043145834585835166,BasalEpi_Acta2+Trp63
Zbtb16,9,0.017077798861480076,1,0.0018975332068311196,8,0.015180265654648957,8.0,0.017279686272990084,BasalEpi_Acta2+Trp63
Arhgap15,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.06933184766320995,BasalEpi_Acta2+Trp63
Kirrel3,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.17662419599730766,BasalEpi_Acta2+Trp63
Igfbp5,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.21150111426124896,BasalEpi_Acta2+Trp63
BC006965,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.17803342097029778,BasalEpi_Acta2+Trp63
Lhfp,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.24893331507919578,BasalEpi_Acta2+Trp63
Cacna1c,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.16969949675841803,BasalEpi_Acta2+Trp63
Cdh13,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.15055248129817053,BasalEpi_Acta2+Trp63
Hmcn1,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.18015760537911724,BasalEpi_Acta2+Trp63
Ptprc,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.05955017566082716,BasalEpi_Acta2+Trp63
Prkca,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.1160967955685117,BasalEpi_Acta2+Trp63
Ntrk3,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.14365628082810686,BasalEpi_Acta2+Trp63
Rbms3,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.09683151469000159,BasalEpi_Acta2+Trp63
Trps1,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.28931170644910376,BasalEpi_Acta2+Trp63
Filip1l,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.1829097320058623,BasalEpi_Acta2+Trp63
Ano1,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.21719261016479294,BasalEpi_Acta2+Trp63
Sorbs1,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.1379497438046943,BasalEpi_Acta2+Trp63
Col7a1,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.11238056718335865,BasalEpi_Acta2+Trp63
Ptprj,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.13891744172823028,BasalEpi_Acta2+Trp63
Sema3c,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.1497561903173622,BasalEpi_Acta2+Trp63
Tshz2,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.14738396810424245,BasalEpi_Acta2+Trp63
Sorcs1,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.1749035523710784,BasalEpi_Acta2+Trp63
Cdh3,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.13351139439093657,BasalEpi_Acta2+Trp63
Entpd1,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.09208007294915427,BasalEpi_Acta2+Trp63
Stk39,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.1678591174430271,BasalEpi_Acta2+Trp63
Klhl29,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.21760416694542975,BasalEpi_Acta2+Trp63
Skap1,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.1033231180100825,BasalEpi_Acta2+Trp63
Shroom3,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.23113518100851457,BasalEpi_Acta2+Trp63
Fam20a,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.1448072137044392,BasalEpi_Acta2+Trp63
